"PUMA","SERIAL","income_cat","hh_recode","adult","preschooler","toddler","schooler","teenager","infant","hhincome","hh_num","per1","per2","per3","per4","per5","per6","per7","per8","per9","per10","per11","per12","per13","per14","per15","HINSEMP","marst1","marst2","marst3","marst4","marst5","marst6"
59308,6323284,"$150,000 to $199,999",4,2,0,0,2,0,0,165626.07553371,7,42,42,9,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0,2
59308,6323326,"$200,000 or more",3,2,0,0,1,0,0,438321.75180583,7,44,45,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0,1
59308,6323346,"$200,000 or more",3,3,0,0,0,0,0,229319.34870869,13,58,61,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0,1
59308,6323356,"$50,000 to $74,999",1,1,0,0,0,0,0,53534.25988116,25,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,1,0,0,0,0
59308,6323386,"$35,000 to $49,999",1,1,0,0,0,0,0,46799.77884046,15,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,1,0,0
59308,6323447,"$50,000 to $74,999",1,1,0,0,0,0,0,51365.82184462,27,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0,0,1
59308,6323475,"$75,000 to $99,999",1,1,0,0,0,0,0,82185.53114661,17,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0,0,1
59308,6323547,"$200,000 or more",2,2,0,0,0,0,0,367551.32816962,9,83,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,0,0,0,0
59308,6323743,"$150,000 to $199,999",1,1,0,0,0,0,0,177497.35495409,12,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0,0,1
59308,6323814,"$200,000 or more",1,1,0,0,0,0,0,205463.28737848,22,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0,0
59308,6323819,"$200,000 or more",4,4,0,0,0,0,0,1148311.17162219,21,56,51,22,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,2,0,2
59308,6323902,"$150,000 to $199,999",1,1,0,0,0,0,0,155238.9762849,25,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,1,0,0,0,0
59308,6324123,"$200,000 or more",4,2,0,0,2,0,0,245414.0017127,6,42,41,8,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0,2
59308,6324206,"$150,000 to $199,999",2,2,0,0,0,0,0,195236.17259099,12,60,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,0,0,0,0
59308,6324209,"$35,000 to $49,999",1,1,0,0,0,0,0,45087.5127139,14,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,1,0,0
59308,6324258,"$100,000 to $149,999",4,2,0,1,1,0,0,102731.64368924,15,32,30,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0,2
59308,6324500,"$200,000 or more",4,2,0,0,0,2,0,261965.90760278,29,53,53,17,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0,2
59308,6324589,"$75,000 to $99,999",1,1,0,0,0,0,0,76592.56085695,21,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,1
59308,6324705,"$200,000 or more",1,1,0,0,0,0,0,228635.09084372,11,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0,0,1
59308,6324746,"$35,000 to $49,999",2,2,0,0,0,0,0,36527.26305719,40,46,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0,0
59308,6324768,"$100,000 to $149,999",3,2,0,0,0,1,0,136975.88524435,27,47,42,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0,1
59308,6324856,"Less than $15,000",2,2,0,0,0,0,0,13697.04803639,6,81,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,0,0,0,0
59308,6324924,"$200,000 or more",3,2,0,1,0,0,0,248838.53396582,18,43,40,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0,1
59308,6325060,"$200,000 or more",2,2,0,0,0,0,0,262536.6629783,11,37,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,1,0,1
59308,6325118,"$150,000 to $199,999",2,2,0,0,0,0,0,191994.32529708,19,79,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0,0
59308,6325281,"$200,000 or more",5,4,0,0,1,1,0,859521.92332215,26,42,40,12,10,69,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,0,0,0,0,2
59308,6325333,"$200,000 or more",2,2,0,0,0,0,0,204321.77662744,19,63,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0,0
59308,6325469,"$100,000 to $149,999",2,2,0,0,0,0,0,112239.90937688,10,74,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,0,0,0,0
59308,6325482,"$200,000 or more",2,2,0,0,0,0,0,216878.39488888,14,64,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0,0
59308,6325538,"$150,000 to $199,999",1,1,0,0,0,0,0,177154.68553356,8,79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,1,0,0
59308,6325551,"$100,000 to $149,999",2,2,0,0,0,0,0,136975.88524435,15,75,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,0,0,0,0
59308,6325663,"$100,000 to $149,999",3,3,0,0,0,0,0,122136.24548083,12,53,54,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0,1
59308,6325773,"$200,000 or more",2,2,0,0,0,0,0,271667.66801053,15,66,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,0,0,0,0
59308,6325779,"$200,000 or more",4,3,0,0,0,1,0,721404.52732676,14,53,53,16,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,1,0,1
59308,6325784,"$100,000 to $149,999",5,5,0,0,0,0,0,124990.02235843,51,59,61,24,20,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0,3
59308,6325839,"$15,000 to $24,999",2,2,0,0,0,0,0,22601.04808972,10,72,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,0,0,0,0
59308,6325912,"Less than $15,000",1,1,0,0,0,0,0,10615.1852038,16,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,1
59308,6325915,"$200,000 or more",4,2,0,0,1,1,0,252263.06621894,12,45,55,11,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0,2
59308,6325958,"$200,000 or more",5,2,0,1,1,1,0,348431.0230897,14,41,43,11,10,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0,3
59308,6325969,"$100,000 to $149,999",3,2,0,0,0,1,0,114648.3241054,12,66,55,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0,1
59308,6326046,"$200,000 or more",3,2,0,0,1,0,0,573014.6155481,17,41,41,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0,1
59308,6326074,"$75,000 to $99,999",4,2,1,0,1,0,0,86865.07664022,8,35,35,7,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,0,0,0,2
59308,6326096,"$200,000 or more",4,2,0,0,0,2,0,462292.39660158,14,46,40,14,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0,2
59308,6326147,"$200,000 or more",5,3,0,0,2,1,0,600352.5008642,21,50,49,13,9,9,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0,4
59308,6326285,"$200,000 or more",2,2,0,0,0,0,0,519365.7722014,22,40,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0,0
59308,6326301,"$50,000 to $74,999",3,2,0,0,0,0,1,58214.88635086,20,39,41,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,0,0,0,1
59308,6326423,"$200,000 or more",5,2,0,0,1,2,0,573014.6155481,65,46,47,16,13,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0,3
59308,6326476,"$200,000 or more",1,1,0,0,0,0,0,281941.26476989,12,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0,0
59308,6326525,"$35,000 to $49,999",1,1,0,0,0,0,0,45658.26808942,15,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0,0,1
59308,6326544,"$200,000 or more",2,2,0,0,0,0,0,1146029.2310962,12,49,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0,0
59308,6326638,"$200,000 or more",5,2,0,0,0,3,0,374399.31169977,7,43,46,15,13,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0,3
59308,6326679,"$100,000 to $149,999",5,2,1,1,0,1,0,110835.72143597,19,40,37,4,1,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0,3
59308,6326694,"$150,000 to $199,999",3,2,0,0,0,1,0,182634.15333377,13,51,50,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0,1
59308,6326770,"$200,000 or more",3,3,0,0,0,0,0,777336.39217554,25,56,56,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0,1
59308,6326925,"$200,000 or more",2,2,0,0,0,0,0,260253.64147622,34,73,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,0,0,0,0
59308,6326955,"$200,000 or more",4,2,0,0,2,0,0,433755.70880167,13,47,46,10,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0,2
59308,6327038,"Less than $15,000",1,1,0,0,0,0,0,10844.35213488,13,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,1,0,0
59308,6327055,"$200,000 or more",4,3,0,0,0,1,0,741950.63986939,15,67,58,22,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0,2
59308,6327148,"$150,000 to $199,999",4,4,0,0,0,0,0,185122.56029295,14,54,53,67,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0,2
59308,6327191,"$25,000 to $34,999",3,1,0,0,2,0,0,27052.50762834,11,31,7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,0,2
59308,6327197,"$200,000 or more",2,2,0,0,0,0,0,263678.17372934,35,38,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,1,0,1
59308,6327257,"$15,000 to $24,999",1,1,0,0,0,0,0,21459.53733868,44,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,1
59308,6327304,"$50,000 to $74,999",1,1,0,0,0,0,0,67345.89138309,13,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0,1,0
59308,6327311,"$200,000 or more",2,2,0,0,0,0,0,220301.84616591,14,62,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0,0
59308,6327419,"$150,000 to $199,999",5,3,0,0,2,0,0,157407.41432144,7,39,40,9,6,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0,3
59308,6327425,"$150,000 to $199,999",5,2,1,1,0,0,1,167794.51357025,14,32,31,4,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0,3
59308,6327433,"$150,000 to $199,999",5,2,0,0,2,1,0,174643.57807649,14,47,42,12,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0,3
59308,6327466,"$50,000 to $74,999",2,2,0,0,0,0,0,56388.03675876,26,86,79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0,0
59308,6327590,"$200,000 or more",2,2,0,0,0,0,0,379536.11007945,9,70,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0,0
59308,6327845,"$200,000 or more",5,2,0,0,0,3,0,1207667.56872409,7,44,48,14,14,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0,3
59308,6327853,"$75,000 to $99,999",2,2,0,0,0,0,0,98393.68664007,17,70,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,0,0,0,0
59308,6327891,"$200,000 or more",2,2,0,0,0,0,0,365268.30666754,12,52,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0,0
59308,6327901,"$75,000 to $99,999",1,1,0,0,0,0,0,85610.06339973,19,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0,0,1
59308,6327928,"$50,000 to $74,999",2,2,0,0,0,0,0,51821.9937546,21,20,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0,1
59308,6327949,"$100,000 to $149,999",2,2,0,0,0,0,0,108439.19744444,39,60,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0,0
59308,6328034,"$200,000 or more",3,3,0,0,0,0,0,218019.90563992,12,61,43,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0,1
59308,6328087,"$50,000 to $74,999",2,2,0,0,0,0,0,74194.95588933,7,56,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0,0
59308,6328179,"$100,000 to $149,999",4,2,0,0,1,1,0,125572.66847094,12,48,45,11,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0,2
59308,6328205,"$200,000 or more",2,2,0,0,0,0,0,264248.92910486,14,71,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0,0
59308,6328392,"$150,000 to $199,999",1,1,0,0,0,0,0,182634.15333377,19,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,1,0,0
59308,6328475,"$100,000 to $149,999",2,1,0,0,1,0,0,102731.64368924,15,40,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,1,0,1
59308,6328619,"$25,000 to $34,999",1,1,0,0,0,0,0,29220.94566488,14,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0,0
59308,6328757,"$200,000 or more",2,2,0,0,0,0,0,332736.33123899,11,46,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0,0
59308,6328885,"$100,000 to $149,999",2,2,0,0,0,0,0,131268.33148915,20,25,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0,0,2
59308,6328903,"$200,000 or more",5,3,0,2,0,0,0,253747.24639051,8,30,30,2,1,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0,3
59308,6328996,"$200,000 or more",5,2,0,0,0,3,0,229091.2627537,13,53,49,15,15,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,0,0,0,3
59308,6329033,"$200,000 or more",5,1,1,0,3,0,0,200897.24437432,13,44,10,8,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0,1,4
59308,6329051,"$100,000 to $149,999",2,2,0,0,0,0,0,118140.95785219,14,73,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0,0
59308,6329128,"$200,000 or more",3,2,0,0,1,0,0,373258.88192482,11,39,5,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,1,0,2
59308,6329159,"$100,000 to $149,999",2,2,0,0,0,0,0,144965.37952554,13,63,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,0,0,0,0
59308,6329200,"$75,000 to $99,999",1,1,0,0,0,0,0,97024.08993404,13,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0,0,1
59308,6329265,"$200,000 or more",2,2,0,0,0,0,0,277945.97714125,13,57,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0,0
59308,6329323,"Less than $15,000",1,1,0,0,0,0,0,7955.9840224,13,79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1,0
59308,6329328,"$100,000 to $149,999",2,2,0,0,0,0,0,138618.96890115,16,69,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0,0
59308,6329365,"$200,000 or more",2,2,0,0,0,0,0,252034.98026395,11,33,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0,0
59308,6329366,"$200,000 or more",2,2,0,0,0,0,0,522790.30445452,8,29,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0,0
59308,6329679,"$200,000 or more",2,2,0,0,0,0,0,736243.08611419,13,66,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0,0
59308,6329695,"$200,000 or more",5,2,0,0,1,2,0,235141.48592943,23,52,38,13,11,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0,3
59308,6329741,"$100,000 to $149,999",1,1,0,0,0,0,0,122478.91490136,8,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0,0,1
59308,6329819,"Less than $15,000",2,1,0,1,0,0,0,14838.55878743,30,25,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,2
59308,6329891,"$75,000 to $99,999",2,2,0,0,0,0,0,93371.47172593,12,66,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,0,0,0,0
59308,6330066,"$200,000 or more",4,2,0,0,0,2,0,537058.10786643,14,53,53,17,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0,2
59308,6330131,"$200,000 or more",5,5,0,0,0,0,0,224867.88917007,15,55,32,25,23,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,1,0,4
59308,6330138,"$150,000 to $199,999",2,2,0,0,0,0,0,171789.80119889,10,50,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,1,0,1
59308,6330164,"$35,000 to $49,999",2,2,0,0,0,0,0,49197.38380808,5,76,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,0,0,0,0
59308,6330297,"$150,000 to $199,999",5,2,0,0,1,2,0,171219.04582337,11,47,50,12,11,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0,3
59308,6330464,"$200,000 or more",3,2,0,0,0,1,0,575639.22549462,26,56,50,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0,1
59308,6330562,"$100,000 to $149,999",2,2,0,0,0,0,0,103873.15444028,27,31,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0,0
59308,6330770,"$200,000 or more",4,2,1,1,0,0,0,272809.17876157,9,38,37,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0,2
59308,6330803,"$15,000 to $24,999",1,1,0,0,0,0,0,17236.16375505,22,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1,0
59308,6330866,"$200,000 or more",4,2,1,1,0,0,0,331024.06511243,13,35,33,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0,2
59308,6330944,"$200,000 or more",4,2,1,0,1,0,0,288790.32927613,12,38,40,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0,2
59308,6331001,"$200,000 or more",5,2,0,0,1,2,0,635794.46392703,10,44,46,14,14,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0,3
59308,6331010,"$200,000 or more",5,3,1,0,1,0,0,296779.82355732,23,47,45,7,4,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,1,2
59308,6331157,"$200,000 or more",4,4,0,0,0,0,0,222584.86766799,24,23,27,26,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0,0,4
59308,6331258,"$200,000 or more",2,2,0,0,0,0,0,266531.95060694,14,59,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0,0
59308,6331291,"$100,000 to $149,999",5,3,0,0,1,1,0,149646.00599524,10,58,52,18,9,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0,3
59308,6331314,"$200,000 or more",2,2,0,0,0,0,0,311732.96581029,16,80,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,0,0,0,0
59308,6331317,"$200,000 or more",1,1,0,0,0,0,0,271667.66801053,13,82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1,0
59308,6331348,"Less than $15,000",1,1,0,0,0,0,0,10273.59675936,15,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0,0,1
59308,6331352,"$200,000 or more",5,4,0,0,0,1,0,265390.4398559,19,58,50,23,19,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,0,0,0,3
59308,6331360,"$200,000 or more",1,1,0,0,0,0,0,261771.33190658,13,79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0,0
59308,6331434,"$100,000 to $149,999",2,2,0,0,0,0,0,106156.17594236,12,32,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,0,0,0,0
59308,6331457,"$100,000 to $149,999",1,1,0,0,0,0,0,138516.2761726,12,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,1,0,0
59308,6331592,"$200,000 or more",2,2,0,0,0,0,0,844682.28355863,12,55,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0,0
59308,6331635,"$200,000 or more",4,2,0,0,2,0,0,228064.3354682,25,50,51,10,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0,2
59308,6331659,"$200,000 or more",3,2,0,0,1,0,0,573014.6155481,12,40,35,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0,1
59308,6331663,"$200,000 or more",2,2,0,0,0,0,0,334448.59736555,28,34,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0,0
59308,6331739,"$200,000 or more",3,2,0,0,0,1,0,315043.99557396,12,55,22,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0,2
59308,6331769,"Less than $15,000",2,2,0,0,0,0,0,10353.58899002,15,59,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0,0
59308,6331849,"$200,000 or more",3,3,0,0,0,0,0,292214.86152925,12,58,57,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0,1
59308,6331921,"$200,000 or more",1,1,0,0,0,0,0,273609.10106817,13,79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1,0
59308,6331975,"$200,000 or more",5,5,0,0,0,0,0,723687.54882884,25,62,60,30,28,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,1,2
59308,6332290,"$150,000 to $199,999",2,2,0,0,0,0,0,168251.76645632,8,74,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0,0
59308,6332302,"$200,000 or more",5,4,0,0,0,1,0,659537.02276779,13,51,54,21,18,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0,3
59308,6332329,"$200,000 or more",3,3,0,0,0,0,0,262992.83488828,26,29,32,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0,0,3
59308,6332330,"$200,000 or more",1,1,0,0,0,0,0,305946.50080052,23,79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1,0
59308,6332333,"$100,000 to $149,999",2,2,0,0,0,0,0,115288.26195068,25,62,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0,0
59308,6332434,"$50,000 to $74,999",1,1,0,0,0,0,0,68487.40213413,19,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,1
59308,6332530,"$200,000 or more",2,2,0,0,0,0,0,689329.80478428,14,74,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0,0
59308,6332542,"$200,000 or more",5,3,1,0,1,0,0,861804.94482423,11,44,42,9,4,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,1,2
59308,6332546,"$35,000 to $49,999",1,1,0,0,0,0,0,39722.62837923,9,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0,1,0
59308,6332604,"$200,000 or more",2,2,0,0,0,0,0,444257.39151602,31,76,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0,0
