"PUMA","SERIAL","income_cat","hh_recode","adult","preschooler","toddler","schooler","teenager","infant","hhincome","pop","hh_compos","healthcare_cost_month","taxes_month"
59301,6293782,"$75,000 to $99,999",5,3,0,1,2,1,1,93714.186006,41,"312011",102.515773940345,565.0425
59301,6293788,"$50,000 to $74,999",2,2,0,0,0,0,0,72766.838232,42,"200000",276.719398532446,1281.65583333333
59301,6293789,"$200,000 or more",3,2,0,0,0,0,1,206172.02691,13,"200001",304.194312087912,3630.045
59301,6293837,"$200,000 or more",4,2,0,1,1,0,0,222269.410539,8,"201010",378.985456043956,3821.17833333333
59301,6293859,"$100,000 to $149,999",2,2,0,0,0,0,0,130847.841936,11,"200000",573.475878011079,2183.01666666667
59301,6293898,"$35,000 to $49,999",2,2,0,0,0,0,0,38368.378098,13,"200000",43.9581043956044,364.3625
59301,6294012,"$200,000 or more",2,2,0,0,0,0,0,228223.265364,18,"200000",228.917179120879,4286.85
59301,6294031,"$75,000 to $99,999",4,2,0,0,2,0,0,88389.957717,17,"202000",230.705825398153,723.67
59301,6294159,"$50,000 to $74,999",1,1,0,0,0,0,0,70671.490182,16,"100000",115.807806593407,1227.39666666667
59301,6294162,"$15,000 to $24,999",1,1,0,0,0,0,0,19735.112268,21,"100000",1.91872710622711,123.46
59301,6294178,"$200,000 or more",2,2,0,0,0,0,0,287207.824032,14,"200000",436.710779120879,5636.16666666667
59301,6294187,"$75,000 to $99,999",1,1,0,0,0,0,0,82689.5889,29,"100000",219.456035164835,1538.60916666667
59301,6294197,"$200,000 or more",2,2,0,0,0,0,0,208377.764028,9,"200000",228.917179120879,3845.73916666667
59301,6294238,"$200,000 or more",2,2,0,0,0,0,0,972427.521222,13,"200000",436.710779120879,27738.5966666667
59301,6294325,"Less than $15,000",1,1,0,0,0,0,0,4079.284911,21,"100000",1.91872710622711,27.255
59301,6294450,"Less than $15,000",5,2,1,1,0,2,0,13891.646511,44,"220110",5.84415064102564,0
59301,6294461,"$200,000 or more",4,2,0,2,0,0,0,253581.065253,13,"200020",482.882256043956,4528.97166666667
59301,6294513,"$100,000 to $149,999",2,2,0,0,0,0,0,143327.939346,29,"200000",255.326779120879,2489.59083333333
59301,6294540,"$35,000 to $49,999",2,2,0,0,0,0,0,38313.183564,18,"200000",43.9581043956044,493.894166666667
59301,6294606,"$75,000 to $99,999",2,2,0,0,0,0,0,85997.172456,16,"200000",436.710779120879,1182.60583333333
59301,6294648,"$100,000 to $149,999",3,3,0,0,0,0,0,124585.306569,15,"300000",475.251499078816,2671.08833333333
59301,6294650,"$25,000 to $34,999",2,2,0,0,0,0,0,25027.654806,19,"200000",427.438746153846,169.966666666667
59301,6294735,"$150,000 to $199,999",4,3,0,0,1,0,0,187429.394133,8,"301000",867.062741617577,4030.38083333333
59301,6294817,"$100,000 to $149,999",4,2,0,0,0,2,0,100991.687526,12,"220000",446.150497846114,939.9375
59301,6294904,"$100,000 to $149,999",2,2,0,0,0,0,0,119513.542167,15,"200000",436.710779120879,1864.76083333333
59301,6294979,"$75,000 to $99,999",1,1,0,0,0,0,0,94376.520414,17,"100000",219.456035164835,1810.08
59301,6294996,"$75,000 to $99,999",1,1,0,0,0,0,0,99448.284816,16,"100000",219.456035164835,1976.25
59301,6295015,"$150,000 to $199,999",1,1,0,0,0,0,0,176458.96944,26,"100000",219.456035164835,3921.89166666667
59301,6295090,"Less than $15,000",2,1,0,0,0,1,0,1213.257627,14,"110000",2.89302884615385,0
59301,6295113,"$50,000 to $74,999",2,2,0,0,0,0,0,51708.079269,12,"200000",436.835064835165,740.771666666667
59301,6295255,"$200,000 or more",1,1,0,0,0,0,0,251155.57212,17,"100000",724.384835164835,6187.72416666667
59301,6295362,"$50,000 to $74,999",2,2,0,0,0,0,0,67254.539679,39,"200000",293.509947202027,1138.91333333333
59301,6295440,"$200,000 or more",2,2,0,0,0,0,0,208377.764028,21,"200000",436.710779120879,3845.73916666667
59301,6295526,"Less than $15,000",3,1,0,0,0,2,0,3528.361692,44,"120000",3.41188186813187,0
59301,6295550,"Less than $15,000",5,2,1,0,2,0,0,14994.51507,20,"202100",5.84415064102564,0
59301,6295668,"$150,000 to $199,999",2,2,0,0,0,0,0,184121.810577,12,"200000",218.571179120879,4145.75583333333
59301,6295875,"$200,000 or more",2,2,0,0,0,0,0,237043.147473,13,"200000",436.710779120879,4482.89083333333
59301,6295896,"$150,000 to $199,999",2,2,0,0,0,0,0,173206.580418,13,"200000",890.793706790354,3076.76833333333
59301,6296045,"$25,000 to $34,999",1,1,0,0,0,0,0,31201.265646,7,"100000",23.0247252747253,371.841666666667
59301,6296054,"$100,000 to $149,999",1,1,0,0,0,0,0,140020.35579,8,"100000",219.456035164835,2420.5425
59301,6296083,"$200,000 or more",2,2,0,0,0,0,0,270118.983033,9,"200000",302.428379120879,5242.895
59301,6296220,"$100,000 to $149,999",3,3,0,0,0,0,0,114662.555901,14,"300000",320.619112087912,2396.80416666667
59301,6296230,"$200,000 or more",2,2,0,0,0,0,0,282797.371917,14,"200000",302.428379120879,5534.66666666667
59301,6296332,"$150,000 to $199,999",2,2,0,0,0,0,0,154353.558573,33,"200000",228.917179120879,2715.40083333333
59301,6296344,"$200,000 or more",4,4,0,0,0,0,0,263084.746311,57,"400000",640.320656043956,6626.4425
59301,6296433,"$150,000 to $199,999",1,1,0,0,0,0,0,179050.046175,8,"100000",724.384835164835,3221.19583333333
59301,6296465,"$75,000 to $99,999",3,2,0,0,1,0,0,79382.005344,13,"201000",377.705512087912,819.0775
59301,6296574,"$15,000 to $24,999",1,1,0,0,0,0,0,23704.008111,13,"100000",23.0247252747253,243.3125
59301,6296625,"$100,000 to $149,999",2,2,0,0,0,0,0,110472.881922,8,"200000",195.636379120879,1655.4
59301,6296645,"$75,000 to $99,999",2,2,0,0,0,0,0,78610.303989,25,"200000",182.1539757037,1042.33416666667
59301,6296717,"$100,000 to $149,999",2,2,0,0,0,0,0,108190.485729,12,"200000",369.569579120879,1596.2975
59301,6296724,"$50,000 to $74,999",2,2,0,0,0,0,0,63836.567055,13,"200000",54.7271364583232,788.7925
59301,6296727,"$100,000 to $149,999",3,2,0,1,0,0,0,126790.021566,7,"200010",304.194312087912,1827.93916666667
59301,6296732,"$100,000 to $149,999",2,2,0,0,0,0,0,119844.709371,7,"200000",436.710779120879,1873.3375
59301,6296851,"$50,000 to $74,999",1,1,0,0,0,0,0,66151.67112,69,"100000",219.704606593407,1110.35416666667
59301,6296879,"$50,000 to $74,999",1,1,0,0,0,0,0,67254.539679,22,"100000",301.800688960269,1138.91333333333
59301,6296885,"$50,000 to $74,999",1,1,0,0,0,0,0,74971.553229,38,"100000",115.559235164835,1338.74833333333
59301,6296911,"$150,000 to $199,999",4,2,1,0,1,0,0,176403.774906,10,"201100",981.177610614198,2812.32583333333
59301,6297097,"$150,000 to $199,999",2,2,0,0,0,0,0,183790.643373,15,"200000",436.710779120879,3293.53583333333
59301,6297148,"$200,000 or more",3,3,0,0,0,0,0,374858.788266,21,"300000",532.464312087912,7832.41583333333
59301,6297186,"$50,000 to $74,999",3,3,0,0,0,0,0,66151.67112,52,"300000",331.55038021978,1110.35416666667
59301,6297285,"$100,000 to $149,999",5,5,0,0,1,1,0,144981.731124,26,"511000",349.168452557821,2031.5725
59301,6297339,"$100,000 to $149,999",1,1,0,0,0,0,0,113559.687342,24,"100000",152.314835164835,2366.3175
59301,6297364,"$200,000 or more",2,2,0,0,0,0,0,293933.380212,22,"200000",228.917179120879,7632.7325
59301,6297534,"$150,000 to $199,999",2,2,0,0,0,0,0,175334.63634,12,"200000",436.710779120879,3145.1025
59301,6297715,"$100,000 to $149,999",5,4,0,0,2,0,0,132170.46651,26,"402000",240.643121627262,2513.42583333333
59301,6297835,"$200,000 or more",2,2,0,0,0,0,0,204077.700981,21,"200000",436.710779120879,3750.1625
59301,6298018,"$15,000 to $24,999",3,3,0,0,0,0,0,18742.632777,17,"300000",3.41188186813187,180.999166666667
59301,6298073,"$150,000 to $199,999",2,2,0,0,0,0,0,160747.947549,11,"200000",369.569579120879,2846.36083333333
59301,6298221,"$150,000 to $199,999",5,5,0,0,0,0,0,171112.254489,11,"500000",334.62619791341,3756.13916666667
59301,6298236,"$25,000 to $34,999",1,1,0,0,0,0,0,33626.758779,15,"100000",23.0948351648352,413.466666666667
59301,6298380,"$200,000 or more",2,2,0,0,0,0,0,214992.93114,21,"200000",228.917179120879,3992.77666666667
59301,6298384,"$100,000 to $149,999",2,2,0,0,0,0,0,110254.148028,11,"200000",436.710779120879,2240.94666666667
59301,6298391,"$200,000 or more",2,2,0,0,0,0,0,266304.427461,8,"200000",436.710779120879,6681.88333333333
59301,6298461,"$50,000 to $74,999",4,2,0,0,0,2,0,63946.956123,30,"220000",71.6913461538462,304.1875
59301,6298487,"$15,000 to $24,999",1,1,0,0,0,0,0,16537.91778,48,"100000",1.91872710622711,147.014166666667
59301,6298502,"$100,000 to $149,999",3,2,1,0,0,0,0,114662.555901,20,"200100",377.705512087912,1513.89416666667
59301,6298535,"$100,000 to $149,999",1,1,0,0,0,0,0,119073.008016,12,"100000",152.314835164835,2518.7175
59301,6298589,"$200,000 or more",2,2,0,0,0,0,0,353138.717016,13,"200000",228.917179120879,7180.81
59301,6298612,"Less than $15,000",1,1,0,0,0,0,0,8930.271177,45,"100000",1.91872710622711,59.6658333333333
59301,6298745,"$50,000 to $74,999",2,2,0,0,0,0,0,71663.969673,14,"200000",436.710779120879,936.624166666667
59301,6298781,"$200,000 or more",1,1,0,0,0,0,0,799331.329872,10,"100000",219.456035164835,24593.76
59301,6298792,"$100,000 to $149,999",4,3,0,0,0,1,0,119073.008016,23,"310000",480.211056043956,1628.10333333333
59301,6298813,"$75,000 to $99,999",5,4,0,0,0,1,0,90406.60245,12,"410000",719.238173940345,994.778333333333
59301,6298846,"$100,000 to $149,999",1,1,0,0,0,0,0,115765.42446,19,"100000",219.456035164835,2427.28916666667
59301,6298878,"$100,000 to $149,999",2,1,0,0,0,1,0,118103.015187,9,"110000",228.555979120879,2325.23833333333
59301,6298938,"$150,000 to $199,999",3,3,0,0,0,0,0,151068.461679,13,"300000",596.582140063108,2623.37083333333
59301,6298968,"$75,000 to $99,999",4,4,0,0,0,0,0,88201.887453,14,"400000",644.372256043956,1220.4425
59301,6299081,"$25,000 to $34,999",1,1,0,0,0,0,0,29106.939717,18,"100000",23.0247252747253,352.898333333333
59301,6299123,"$100,000 to $149,999",5,5,0,0,0,0,0,137815.640793,67,"500000",462.014568399544,3002.80416666667
59301,6299244,"$50,000 to $74,999",3,3,0,0,0,0,0,72105.525945,8,"300000",653.001512087912,930.701666666667
59301,6299450,"$150,000 to $199,999",4,4,0,0,0,0,0,162401.739327,36,"400000",503.722656043956,2880.23
59301,6299540,"$200,000 or more",3,2,0,0,0,1,0,256700.578545,8,"210000",522.697912087912,4767.42833333333
59301,6299628,"$75,000 to $99,999",4,3,0,0,1,0,0,92833.117704,49,"301000",660.651456043956,1634.61333333333
59301,6300001,"$100,000 to $149,999",1,1,0,0,0,0,0,116867.270898,26,"100000",219.456035164835,2457.74666666667
59301,6300020,"$150,000 to $199,999",5,5,0,0,0,0,0,168686.761356,23,"500000",869.816341060623,3008.95083333333
59301,6300044,"$75,000 to $99,999",3,3,0,0,0,0,0,83791.435338,8,"300000",455.556712087912,1144.75166666667
59301,6300063,"$25,000 to $34,999",3,1,0,0,1,1,0,34398.460134,30,"111000",244.102182417582,0
59301,6300078,"$200,000 or more",5,4,1,0,1,0,0,303194.818593,63,"401100",656.593886970173,5837.4125
59301,6300160,"Less than $15,000",1,1,0,0,0,0,0,7937.791686,30,"100000",1.91872710622711,53.0341666666667
59301,6300228,"$150,000 to $199,999",3,3,0,0,0,0,0,154353.558573,15,"300000",378.066712087912,3417.64083333333
59301,6300333,"$200,000 or more",5,2,1,0,2,0,0,558980.598843,6,"202100",453.501486970173,13676.1883333333
59301,6300422,"$100,000 to $149,999",4,3,0,0,0,1,0,131861.785968,8,"310000",634.605856043956,2705.56
59301,6300491,"$50,000 to $74,999",2,2,0,0,0,0,0,74971.553229,11,"200000",228.917179120879,993.3875
59301,6300495,"$200,000 or more",2,2,0,0,0,0,0,330757.333479,8,"200000",228.917179120879,6638.38
59301,6300546,"$200,000 or more",2,2,0,0,0,0,0,201762.596916,14,"200000",228.917179120879,3698.70166666667
59301,6300588,"$150,000 to $199,999",3,3,0,0,0,0,0,167804.670933,20,"300000",528.992312087912,2990.885
59301,6300688,"$200,000 or more",2,2,0,0,0,0,0,275631.281586,9,"200000",436.710779120879,7035.71416666667
59301,6300911,"$200,000 or more",4,4,0,0,0,0,0,364053.947175,8,"400000",415.886656043956,9920.08583333333
59301,6300940,"$75,000 to $99,999",2,2,0,0,0,0,0,81586.720341,16,"200000",195.636379120879,1510.05083333333
59301,6300982,"$200,000 or more",2,2,0,0,0,0,0,415651.637376,8,"200000",1446.56837912088,9020.20833333333
59301,6300996,"$100,000 to $149,999",1,1,0,0,0,0,0,131751.3969,11,"100000",219.456035164835,2835.17583333333
59301,6301022,"$200,000 or more",2,2,0,0,0,0,0,257990.495247,8,"200000",369.569579120879,4963.78083333333
59301,6301067,"$200,000 or more",4,2,0,0,0,2,0,281253.969207,8,"220000",608.199056043956,5165.81583333333
59301,6301136,"$75,000 to $99,999",1,1,0,0,0,0,0,79382.005344,21,"100000",152.314835164835,1452.95833333333
59301,6301207,"$75,000 to $99,999",2,2,0,0,0,0,0,79382.005344,8,"200000",302.428379120879,1069.0775
59301,6301293,"$50,000 to $74,999",2,2,0,0,0,0,0,55567.608165,16,"200000",44.1126648351648,646.883333333333
59301,6301431,"$25,000 to $34,999",3,2,0,0,1,0,0,30871.120563,15,"201000",3.41188186813187,0
59301,6301434,"$100,000 to $149,999",2,2,0,0,0,0,0,143327.939346,8,"200000",316.173579120879,3172.57166666667
59301,6301506,"$150,000 to $199,999",5,2,1,1,1,0,1,170891.476353,12,"201111",508.849086970173,2425.36
59301,6301511,"$150,000 to $199,999",5,6,0,1,0,1,0,185554.824219,53,"610010",846.298392321285,3854.28416666667
59301,6301552,"$15,000 to $24,999",5,5,0,0,0,0,0,16537.91778,12,"500000",5.84415064102564,80.7366666666667
59301,6301577,"Less than $15,000",1,1,0,0,0,0,0,550.923219,15,"100000",1.91872710622711,0
59301,6301592,"$100,000 to $149,999",3,2,0,1,0,0,0,124585.306569,11,"200010",304.194312087912,1770.84583333333
59301,6301618,"$50,000 to $74,999",1,1,0,0,0,0,0,55126.051893,14,"100000",219.704606593407,824.841666666667
59301,6301619,"$100,000 to $149,999",3,2,0,0,0,1,0,111905.895564,7,"210000",511.987912087912,1442.50916666667
59301,6301797,"$200,000 or more",5,5,0,0,1,2,0,325024.25679,26,"521000",1079.34068697017,8646.92416666667
59301,6301802,"$15,000 to $24,999",4,1,0,0,1,2,0,16537.91778,44,"121000",5.97427884615385,0
59301,6301906,"$100,000 to $149,999",1,1,0,0,0,0,0,123537.632544,7,"100000",219.456035164835,2642.12916666667
59301,6301934,"$15,000 to $24,999",5,2,1,0,2,0,0,21057.736842,14,"202100",5.84415064102564,0
59301,6302082,"$200,000 or more",4,4,0,0,0,0,0,293272.067925,8,"400000",627.731856043956,5775.72333333333
59301,6302096,"$100,000 to $149,999",1,1,0,0,0,0,0,137848.348665,23,"100000",219.456035164835,3037.70916666667
59301,6302306,"$100,000 to $149,999",1,1,0,0,0,0,0,105290.728452,8,"100000",219.456035164835,2103.74666666667
59301,6302399,"$100,000 to $149,999",1,1,0,0,0,0,0,102203.923032,13,"100000",219.456035164835,2018.42083333333
59301,6302456,"$50,000 to $74,999",1,1,0,0,0,0,0,71663.969673,18,"100000",105.213235164835,1253.0975
59301,6302796,"$150,000 to $199,999",2,2,0,0,0,0,0,168686.761356,23,"200000",976.174833211329,3736.2275
59301,6302822,"$100,000 to $149,999",2,2,0,0,0,0,0,103636.936674,16,"200000",265.672779120879,1485.33416666667
59301,6303174,"Less than $15,000",1,1,0,0,0,0,0,12127.465665,17,"100000",1.91872710622711,59.3508333333333
59301,6303214,"$150,000 to $199,999",2,1,0,0,0,1,0,165379.1778,8,"110000",295.697179120879,3496.0425
59301,6303215,"$35,000 to $49,999",5,4,0,0,1,0,0,47409.038343,51,"401000",70.1298076923077,416.994166666667
59301,6303223,"$150,000 to $199,999",4,2,1,0,1,0,0,198455.01336,9,"201100",415.741056043956,3291.85
59301,6303288,"$50,000 to $74,999",2,2,0,0,0,0,0,69789.399759,12,"200000",116.199093849694,1204.555
59301,6303539,"$35,000 to $49,999",1,1,0,0,0,0,0,49613.75334,11,"100000",99.1674065934066,558.205
59301,6303696,"$50,000 to $74,999",4,2,1,0,1,0,0,71663.969673,24,"201100",415.741056043956,436.624166666667
59301,6303834,"$200,000 or more",2,2,0,0,0,0,0,706939.76844,11,"200000",436.710779120879,18572.9566666667
59301,6303933,"$100,000 to $149,999",1,1,0,0,0,0,0,145202.50926,8,"100000",219.456035164835,3214.2375
59301,6303955,"$150,000 to $199,999",2,2,0,0,0,0,0,196249.276242,13,"200000",265.672779120879,3576.15583333333
59301,6303977,"$100,000 to $149,999",2,2,0,0,0,0,0,149943.106458,16,"200000",704.448379120879,3319.60916666667
59301,6303996,"$50,000 to $74,999",1,1,0,0,0,0,0,50716.621899,14,"100000",152.563406593407,723.756666666667
59301,6304031,"$100,000 to $149,999",2,2,0,0,0,0,0,146856.301038,11,"200000",436.710779120879,2561.85416666667
59301,6304051,"$50,000 to $74,999",1,1,0,0,0,0,0,52921.336896,13,"100000",194.427784347273,767.750833333333
59301,6304079,"$100,000 to $149,999",5,7,0,0,1,0,0,137815.640793,13,"701000",102.529886970173,2363.45166666667
59301,6304118,"$200,000 or more",5,2,3,0,1,0,0,242665.835094,12,"201300",649.501486970173,4111.11
59301,6304188,"$75,000 to $99,999",3,3,0,0,0,0,0,98124.638121,25,"300000",199.969310201883,1939.6625
59301,6304268,"$150,000 to $199,999",3,2,0,0,1,0,0,165379.1778,29,"201000",340.949912087912,2774.54333333333
59301,6304323,"$200,000 or more",4,2,0,0,0,2,0,262400.947362,24,"220000",519.637856043956,4731.945
59301,6304411,"$75,000 to $99,999",2,2,0,0,0,0,0,78058.358649,8,"200000",436.710779120879,1032.8625
59301,6304536,"$75,000 to $99,999",1,1,0,0,0,0,0,99227.50668,13,"100000",219.456035164835,1970.14666666667
59301,6304594,"$75,000 to $99,999",2,2,0,0,0,0,0,78852.546666,11,"200000",436.710779120879,1046.49166666667
59301,6304661,"$100,000 to $149,999",4,4,0,0,0,0,0,104409.66015,16,"400000",614.493456043956,1498.59416666667
59301,6304689,"$150,000 to $199,999",3,2,0,1,0,0,0,187539.783201,10,"200010",304.194312087912,3228.40333333333
59301,6304790,"$150,000 to $199,999",2,2,0,0,0,0,0,165379.1778,10,"200000",832.157059601713,2941.21
59301,6304802,"$25,000 to $34,999",1,1,0,0,0,0,0,26460.668448,17,"100000",23.0247252747253,307.484166666667
59301,6304872,"$75,000 to $99,999",2,1,0,0,0,1,0,82910.367036,21,"110000",185.869979120879,1544.32666666667
59301,6305045,"$25,000 to $34,999",5,2,0,0,0,3,0,26460.668448,11,"230000",5.84415064102564,0
59301,6305115,"$100,000 to $149,999",4,2,0,0,2,0,0,121498.501149,12,"202000",378.985456043956,1440.9125
59301,6305249,"$15,000 to $24,999",2,2,0,0,0,0,0,20727.591759,34,"200000",2.89302884615385,136.721666666667
59301,6305370,"$100,000 to $149,999",1,1,0,0,0,0,0,124585.306569,8,"100000",115.559235164835,2671.08833333333
59301,6305442,"$25,000 to $34,999",2,2,0,0,0,0,0,30705.536961,13,"200000",427.438746153846,246.240833333333
59301,6305660,"$200,000 or more",3,3,0,0,0,0,0,293382.456993,9,"300000",653.001512087912,7614.76083333333
59301,6305675,"$15,000 to $24,999",1,1,0,0,0,0,0,19184.189049,17,"100000",1.91872710622711,173.64
59301,6305888,"$150,000 to $199,999",2,2,0,0,0,0,0,197352.144801,11,"200000",436.710779120879,3600.67083333333
59301,6305922,"$75,000 to $99,999",1,1,0,0,0,0,0,78831.082125,12,"100000",388.274325165356,1407.525
59301,6305942,"$100,000 to $149,999",2,2,0,0,0,0,0,135830.681811,11,"200000",436.710779120879,2287.30083333333
59301,6306017,"$200,000 or more",4,3,0,0,0,1,0,286237.831203,9,"310000",480.211056043956,5447.17666666667
59301,6306071,"$50,000 to $74,999",4,2,1,0,1,0,0,61344.636057,6,"201100",367.315346153846,259.5275
59301,6306077,"$150,000 to $199,999",2,2,0,0,0,0,0,164276.309241,11,"200000",208.225179120879,2918.62416666667
59301,6306116,"$35,000 to $49,999",4,3,0,0,0,1,0,35170.161489,35,"310000",477.341358241758,109.980833333333
59301,6306132,"$50,000 to $74,999",1,1,0,0,0,0,0,73207.372383,14,"100000",219.456035164835,1261.8975
59301,6306220,"$100,000 to $149,999",3,2,0,0,0,0,1,143327.939346,16,"200001",277.207912087912,2240.48083333333
59301,6306248,"$200,000 or more",2,2,0,0,0,0,0,227120.396805,7,"200000",436.710779120879,4262.33666666667
59301,6306285,"$35,000 to $49,999",2,2,0,0,0,0,0,45203.301225,17,"200000",43.9581043956044,482.514166666667
59301,6306288,"$75,000 to $99,999",2,2,0,0,0,0,0,93604.819059,14,"200000",436.710779120879,1821.26333333333
59301,6306417,"$100,000 to $149,999",5,5,0,0,0,0,0,100109.597103,12,"500000",655.583086970173,1424.79833333333
59301,6306426,"$50,000 to $74,999",5,4,0,1,0,0,0,55126.051893,14,"400010",70.1298076923077,574.841666666667
59301,6306427,"$200,000 or more",1,1,0,0,0,0,0,248178.133647,18,"100000",219.456035164835,6090.59916666667
59301,6306460,"$200,000 or more",4,2,0,0,1,1,0,272323.69803,28,"211000",378.985456043956,4960.30083333333
59301,6306480,"$100,000 to $149,999",4,4,0,0,0,0,0,110583.27099,40,"400000",410.882978548414,2284.04333333333
59301,6306534,"$75,000 to $99,999",1,1,0,0,0,0,0,77177.290347,24,"100000",219.456035164835,1395.86666666667
