"geoid","income_recode","size_recode","ipf"
"51059431802",3,4,11
"51059431802",4,4,4
"51059431802",5,4,3
"51059431802",6,4,32
"51059431802",7,4,32
"51059431802",8,4,52
"51059431802",9,4,100
"51059431802",1,5,3
"51059431802",2,5,0
"51059431802",3,5,10
"51059431802",4,5,4
"51059431802",5,5,1
"51059431802",6,5,21
"51059431802",7,5,26
"51059431802",8,5,37
"51059431802",9,5,75
"51059431801",1,1,16
"51059431801",2,1,13
"51059431801",3,1,12
"51059431801",4,1,27
"51059431801",5,1,55
"51059431801",6,1,38
"51059431801",7,1,50
"51059431801",8,1,28
"51059431801",9,1,12
"51059431801",1,2,2
"51059431801",2,2,8
"51059431801",3,2,8
"51059431801",4,2,20
"51059431801",5,2,45
"51059431801",6,2,43
"51059431801",7,2,80
"51059431801",8,2,89
"51059431801",9,2,70
"51059431801",1,3,1
"51059431801",2,3,1
"51059431801",3,3,5
"51059431801",4,3,14
"51059431801",5,3,23
"51059431801",6,3,26
"51059431801",7,3,54
"51059431801",8,3,58
"51059431801",9,3,54
"51059431801",1,4,1
"51059431801",2,4,1
"51059431801",3,4,6
"51059431801",4,4,8
"51059431801",5,4,31
"51059431801",6,4,25
"51059431801",7,4,51
"51059431801",8,4,80
"51059431801",9,4,55
"51059431801",1,5,5
"51059431801",2,5,0
"51059431801",3,5,6
"51059431801",4,5,15
"51059431801",5,5,28
"51059431801",6,5,19
"51059431801",7,5,55
"51059431801",8,5,76
"51059431801",9,5,39
"51059431602",1,1,13
"51059431602",2,1,15
"51059431602",3,1,14
"51059431602",4,1,29
"51059431602",5,1,43
"51059431602",6,1,29
"51059431602",7,1,51
"51059431602",8,1,26
"51059431602",9,1,16
"51059431602",1,2,7
"51059431602",2,2,16
"51059431602",3,2,23
"51059431602",4,2,90
"51059431602",5,2,88
"51059431602",6,2,49
"51059431602",7,2,95
"51059431602",8,2,91
"51059431602",9,2,173
"51059431602",1,3,57
"51059431602",2,3,43
"51059431602",3,3,4
"51059431602",4,3,58
"51059431602",5,3,57
"51059431602",6,3,19
"51059431602",7,3,58
"51059431602",8,3,55
"51059431602",9,3,103
"51059431602",1,4,3
"51059431602",2,4,19
"51059431602",3,4,4
"51059431602",4,4,32
"51059431602",5,4,29
"51059431602",6,4,13
"51059431602",7,4,50
"51059431602",8,4,54
"51059431602",9,4,93
"51059431602",1,5,0
"51059431602",2,5,28
"51059431602",3,5,2
"51059431602",4,5,68
"51059431602",5,5,76
"51059431602",6,5,16
"51059431602",7,5,49
"51059431602",8,5,41
"51059431602",9,5,76
"51059431601",1,1,71
"51059431601",2,1,76
"51059431601",3,1,71
"51059431601",4,1,120
"51059431601",5,1,353
"51059431601",6,1,164
"51059431601",7,1,256
"51059431601",8,1,85
"51059431601",9,1,35
"51059431601",1,2,2
"51059431601",2,2,4
"51059431601",3,2,24
"51059431601",4,2,21
"51059431601",5,2,47
"51059431601",6,2,30
"51059431601",7,2,29
"51059431601",8,2,39
"51059431601",9,2,47
"51059431601",1,3,0
"51059431601",2,3,0
"51059431601",3,3,0
"51059431601",4,3,0
"51059431601",5,3,0
"51059431601",6,3,0
"51059431601",7,3,0
"51059431601",8,3,0
"51059431601",9,3,0
"51059431601",1,4,0
"51059431601",2,4,0
"51059431601",3,4,0
"51059431601",4,4,0
"51059431601",5,4,0
"51059431601",6,4,0
"51059431601",7,4,0
"51059431601",8,4,0
"51059431601",9,4,0
"51059431601",1,5,0
"51059431601",2,5,0
"51059431601",3,5,0
"51059431601",4,5,0
"51059431601",5,5,0
"51059431601",6,5,0
"51059431601",7,5,0
"51059431601",8,5,0
"51059431601",9,5,0
"51059431500",1,1,21
"51059431500",2,1,14
"51059431500",3,1,8
"51059431500",4,1,12
"51059431500",5,1,42
"51059431500",6,1,57
"51059431500",7,1,119
"51059431500",8,1,52
"51059431500",9,1,34
"51059431500",1,2,4
"51059431500",2,2,3
"51059431500",3,2,7
"51059431500",4,2,7
"51059431500",5,2,33
"51059431500",6,2,71
"51059431500",7,2,168
"51059431500",8,2,131
"51059431500",9,2,248
"51059431500",1,3,13
"51059431500",2,3,4
"51059431500",3,3,1
"51059431500",4,3,3
"51059431500",5,3,16
"51059431500",6,3,21
"51059431500",7,3,72
"51059431500",8,3,59
"51059431500",9,3,105
"51059431500",1,4,1
"51059431500",2,4,4
"51059431500",3,4,1
"51059431500",4,4,3
"51059431500",5,4,11
"51059431500",6,4,20
"51059431500",7,4,94
"51059431500",8,4,80
"51059431500",9,4,141
"51059431500",1,5,0
"51059431500",2,5,2
"51059431500",3,5,1
"51059431500",4,5,2
"51059431500",5,5,22
"51059431500",6,5,24
"51059431500",7,5,95
"51059431500",8,5,60
"51059431500",9,5,113
"51059431400",1,1,8
"51059431400",2,1,15
"51059431400",3,1,0
"51059431400",4,1,23
"51059431400",5,1,44
"51059431400",6,1,52
"51059431400",7,1,58
"51059431400",8,1,39
"51059431400",9,1,18
"51059431400",1,2,1
"51059431400",2,2,4
"51059431400",3,2,0
"51059431400",4,2,16
"51059431400",5,2,40
"51059431400",6,2,75
"51059431400",7,2,68
"51059431400",8,2,102
"51059431400",9,2,110
"51059431400",1,3,6
"51059431400",2,3,11
"51059431400",3,3,0
"51059431400",4,3,9
"51059431400",5,3,31
"51059431400",6,3,47
"51059431400",7,3,50
"51059431400",8,3,87
"51059431400",9,3,79
"51059431400",1,4,0
"51059431400",2,4,5
"51059431400",3,4,0
"51059431400",4,4,6
"51059431400",5,4,13
"51059431400",6,4,19
"51059431400",7,4,35
"51059431400",8,4,57
"51059431400",9,4,57
"51059431400",1,5,0
"51059431400",2,5,5
"51059431400",3,5,0
"51059431400",4,5,7
"51059431400",5,5,38
"51059431400",6,5,44
"51059431400",7,5,43
"51059431400",8,5,68
"51059431400",9,5,57
"51059431300",1,1,16
"51059431300",2,1,9
"51059431300",3,1,14
"51059431300",4,1,18
"51059431300",5,1,35
"51059431300",6,1,15
"51059431300",7,1,36
"51059431300",8,1,32
"51059431300",9,1,15
"51059431300",1,2,2
"51059431300",2,2,6
"51059431300",3,2,12
"51059431300",4,2,16
"51059431300",5,2,32
"51059431300",6,2,17
"51059431300",7,2,64
"51059431300",8,2,141
"51059431300",9,2,107
"51059431300",1,3,1
"51059431300",2,3,1
"51059431300",3,3,6
"51059431300",4,3,9
"51059431300",5,3,13
"51059431300",6,3,9
"51059431300",7,3,36
"51059431300",8,3,70
"51059431300",9,3,73
"51059431300",1,4,1
"51059431300",2,4,1
"51059431300",3,4,6
"51059431300",4,4,4
"51059431300",5,4,13
"51059431300",6,4,7
"51059431300",7,4,30
"51059431300",8,4,94
"51059431300",9,4,75
"51059431300",1,5,5
"51059431300",2,5,0
"51059431300",3,5,10
"51059431300",4,5,6
"51059431300",5,5,7
"51059431300",6,5,4
"51059431300",7,5,30
"51059431300",8,5,147
"51059431300",9,5,63
"51059431002",1,1,0
"51059431002",2,1,5
"51059431002",3,1,6
"51059431002",4,1,20
"51059431002",5,1,26
"51059431002",6,1,23
"51059431002",7,1,28
"51059431002",8,1,11
"51059431002",9,1,6
"51059431002",1,2,0
"51059431002",2,2,3
"51059431002",3,2,4
"51059431002",4,2,16
"51059431002",5,2,20
"51059431002",6,2,26
"51059431002",7,2,43
"51059431002",8,2,33
"51059431002",9,2,36
"51059431002",1,3,0
"51059431002",2,3,1
"51059431002",3,3,2
"51059431002",4,3,11
"51059431002",5,3,10
"51059431002",6,3,15
"51059431002",7,3,29
"51059431002",8,3,21
"51059431002",9,3,28
"51059431002",1,4,0
"51059431002",2,4,1
"51059431002",3,4,4
"51059431002",4,4,9
"51059431002",5,4,43
"51059431002",6,4,54
"51059431002",7,4,62
"51059431002",8,4,42
"51059431002",9,4,36
"51059431002",1,5,0
"51059431002",2,5,0
"51059431002",3,5,2
"51059431002",4,5,3
"51059431002",5,5,2
"51059431002",6,5,4
"51059431002",7,5,12
"51059431002",8,5,12
"51059431002",9,5,14
"51059431001",1,1,21
"51059431001",2,1,7
"51059431001",3,1,10
"51059431001",4,1,19
"51059431001",5,1,29
"51059431001",6,1,26
"51059431001",7,1,42
"51059431001",8,1,15
"51059431001",9,1,12
"51059431001",1,2,7
"51059431001",2,2,6
"51059431001",3,2,17
"51059431001",4,2,35
"51059431001",5,2,48
"51059431001",6,2,62
"51059431001",7,2,175
"51059431001",8,2,78
"51059431001",9,2,117
"51059431001",1,3,7
"51059431001",2,3,1
"51059431001",3,3,14
"51059431001",4,3,38
"51059431001",5,3,31
"51059431001",6,3,49
"51059431001",7,3,192
"51059431001",8,3,56
"51059431001",9,3,104
"51059431001",1,4,5
"51059431001",2,4,1
"51059431001",3,4,12
"51059431001",4,4,15
"51059431001",5,4,27
"51059431001",6,4,35
"51059431001",7,4,128
"51059431001",8,4,61
"51059431001",9,4,94
"51059431001",1,5,34
"51059431001",2,5,0
"51059431001",3,5,11
"51059431001",4,5,16
"51059431001",5,5,10
"51059431001",6,5,18
"51059431001",7,5,109
"51059431001",8,5,39
"51059431001",9,5,60
"51059430902",1,1,5
"51059430902",2,1,0
"51059430902",3,1,6
"51059430902",4,1,14
"51059430902",5,1,21
"51059430902",6,1,20
"51059430902",7,1,24
"51059430902",8,1,11
"51059430902",9,1,7
"51059430902",1,2,1
"51059430902",2,2,0
"51059430902",3,2,8
"51059430902",4,2,31
"51059430902",5,2,40
"51059430902",6,2,54
"51059430902",7,2,76
"51059430902",8,2,64
"51059430902",9,2,62
"51059430902",1,3,0
"51059430902",2,3,0
"51059430902",3,3,3
"51059430902",4,3,11
"51059430902",5,3,11
"51059430902",6,3,19
"51059430902",7,3,33
"51059430902",8,3,29
"51059430902",9,3,39
"51059430902",1,4,0
"51059430902",2,4,0
"51059430902",3,4,7
"51059430902",4,4,21
"51059430902",5,4,39
"51059430902",6,4,51
"51059430902",7,4,60
"51059430902",8,4,61
"51059430902",9,4,53
"51059430902",1,5,1
"51059430902",2,5,0
"51059430902",3,5,6
"51059430902",4,5,30
"51059430902",5,5,13
"51059430902",6,5,41
"51059430902",7,5,50
"51059430902",8,5,42
"51059430902",9,5,34
"51059430901",1,1,8
"51059430901",2,1,11
"51059430901",3,1,11
"51059430901",4,1,14
"51059430901",5,1,33
"51059430901",6,1,23
"51059430901",7,1,52
"51059430901",8,1,24
"51059430901",9,1,13
"51059430901",1,2,1
"51059430901",2,2,4
"51059430901",3,2,12
"51059430901",4,2,11
"51059430901",5,2,34
"51059430901",6,2,28
"51059430901",7,2,79
"51059430901",8,2,67
"51059430901",9,2,95
"51059430901",1,3,7
"51059430901",2,3,9
"51059430901",3,3,2
"51059430901",4,3,5
"51059430901",5,3,25
"51059430901",6,3,12
"51059430901",7,3,62
"51059430901",8,3,48
"51059430901",9,3,65
"51059430901",1,4,1
"51059430901",2,4,21
"51059430901",3,4,3
"51059430901",4,4,6
"51059430901",5,4,29
"51059430901",6,4,12
"51059430901",7,4,125
"51059430901",8,4,86
"51059430901",9,4,100
"51059430901",1,5,0
"51059430901",2,5,7
"51059430901",3,5,1
"51059430901",4,5,5
"51059430901",5,5,42
"51059430901",6,5,12
"51059430901",7,5,78
"51059430901",8,5,47
"51059430901",9,5,58
"51059430802",1,1,42
"51059430802",2,1,77
"51059430802",3,1,30
"51059430802",4,1,51
"51059430802",5,1,135
"51059430802",6,1,81
"51059430802",7,1,128
"51059430802",8,1,50
"51059430802",9,1,29
"51059430802",1,2,3
"51059430802",2,2,9
"51059430802",3,2,21
"51059430802",4,2,23
"51059430802",5,2,66
"51059430802",6,2,61
"51059430802",7,2,93
"51059430802",8,2,75
"51059430802",9,2,118
"51059430802",1,3,11
"51059430802",2,3,11
"51059430802",3,3,3
"51059430802",4,3,8
"51059430802",5,3,28
"51059430802",6,3,19
"51059430802",7,3,44
"51059430802",8,3,37
"51059430802",9,3,56
"51059430802",1,4,2
"51059430802",2,4,31
"51059430802",3,4,4
"51059430802",4,4,11
"51059430802",5,4,36
"51059430802",6,4,22
"51059430802",7,4,66
"51059430802",8,4,55
"51059430802",9,4,80
"51059430802",1,5,0
"51059430802",2,5,1
"51059430802",3,5,0
"51059430802",4,5,2
"51059430802",5,5,8
"51059430802",6,5,5
"51059430802",7,5,11
"51059430802",8,5,9
"51059430802",9,5,14
"51059430801",1,1,7
"51059430801",2,1,6
"51059430801",3,1,13
"51059430801",4,1,19
"51059430801",5,1,24
"51059430801",6,1,27
"51059430801",7,1,50
"51059430801",8,1,20
"51059430801",9,1,14
"51059430801",1,2,1
"51059430801",2,2,2
"51059430801",3,2,26
"51059430801",4,2,27
"51059430801",5,2,27
"51059430801",6,2,56
"51059430801",7,2,122
"51059430801",8,2,64
"51059430801",9,2,157
"51059430801",1,3,9
"51059430801",2,3,3
"51059430801",3,3,6
"51059430801",4,3,19
"51059430801",5,3,19
"51059430801",6,3,30
"51059430801",7,3,127
"51059430801",8,3,46
"51059430801",9,3,135
"51059430801",1,4,0
"51059430801",2,4,1
"51059430801",3,4,2
"51059430801",4,4,5
"51059430801",5,4,6
"51059430801",6,4,9
"51059430801",7,4,33
"51059430801",8,4,25
"51059430801",9,4,48
"51059430801",1,5,0
"51059430801",2,5,1
"51059430801",3,5,2
"51059430801",4,5,8
"51059430801",5,5,16
"51059430801",6,5,16
"51059430801",7,5,52
"51059430801",8,5,24
"51059430801",9,5,57
"51059430700",1,1,12
"51059430700",2,1,14
"51059430700",3,1,12
"51059430700",4,1,13
"51059430700",5,1,22
"51059430700",6,1,30
"51059430700",7,1,50
"51059430700",8,1,22
"51059430700",9,1,11
"51059430700",1,2,7
"51059430700",2,2,13
"51059430700",3,2,17
"51059430700",4,2,11
"51059430700",5,2,21
"51059430700",6,2,54
"51059430700",7,2,94
"51059430700",8,2,67
"51059430700",9,2,81
"51059430700",1,3,10
"51059430700",2,3,7
"51059430700",3,3,2
"51059430700",4,3,3
"51059430700",5,3,9
"51059430700",6,3,13
"51059430700",7,3,32
"51059430700",8,3,26
"51059430700",9,3,33
"51059430700",1,4,1
"51059430700",2,4,8
"51059430700",3,4,2
"51059430700",4,4,4
"51059430700",5,4,6
"51059430700",6,4,12
"51059430700",7,4,39
"51059430700",8,4,33
"51059430700",9,4,38
"51059430700",1,5,0
"51059430700",2,5,6
"51059430700",3,5,1
"51059430700",4,5,3
"51059430700",5,5,12
"51059430700",6,5,14
"51059430700",7,5,38
"51059430700",8,5,24
"51059430700",9,5,28
"51059430600",1,1,23
"51059430600",2,1,33
"51059430600",3,1,34
"51059430600",4,1,76
"51059430600",5,1,70
"51059430600",6,1,54
"51059430600",7,1,111
"51059430600",8,1,48
"51059430600",9,1,18
"51059430600",1,2,1
"51059430600",2,2,3
"51059430600",3,2,15
"51059430600",4,2,18
"51059430600",5,2,26
"51059430600",6,2,31
"51059430600",7,2,55
"51059430600",8,2,51
"51059430600",9,2,59
"51059430600",1,3,14
"51059430600",2,3,13
"51059430600",3,3,5
"51059430600",4,3,26
"51059430600",5,3,28
"51059430600",6,3,20
"51059430600",7,3,65
"51059430600",8,3,53
"51059430600",9,3,49
"51059430600",1,4,2
"51059430600",2,4,27
"51059430600",3,4,9
"51059430600",4,4,133
"51059430600",5,4,27
"51059430600",6,4,20
"51059430600",7,4,96
"51059430600",8,4,79
"51059430600",9,4,59
"51059430600",1,5,0
"51059430600",2,5,15
"51059430600",3,5,4
"51059430600",4,5,125
"51059430600",5,5,50
"51059430600",6,5,22
"51059430600",7,5,81
"51059430600",8,5,52
"51059430600",9,5,40
"51059430500",1,1,8
"51059430500",2,1,3
"51059430500",3,1,9
"51059430500",4,1,6
"51059430500",5,1,22
"51059430500",6,1,25
"51059430500",7,1,35
"51059430500",8,1,18
"51059430500",9,1,10
"51059430500",1,2,1
"51059430500",2,2,1
"51059430500",3,2,8
"51059430500",4,2,3
"51059430500",5,2,15
"51059430500",6,2,25
"51059430500",7,2,34
"51059430500",8,2,34
"51059430500",9,2,49
"51059430500",1,3,4
"51059430500",2,3,1
"51059430500",3,3,1
"51059430500",4,3,1
"51059430500",5,3,8
"51059430500",6,3,9
"51059430500",7,3,19
"51059430500",8,3,19
"51059430500",9,3,26
"51059430500",1,4,1
"51059430500",2,4,1
"51059430500",3,4,2
"51059430500",4,4,1
"51059430500",5,4,7
"51059430500",6,4,11
"51059430500",7,4,27
"51059430500",8,4,30
"51059430500",9,4,38
"51059430500",1,5,0
"51059430500",2,5,0
"51059430500",3,5,0
"51059430500",4,5,1
"51059430500",5,5,6
"51059430500",6,5,4
"51059430500",7,5,9
"51059430500",8,5,8
"51059430500",9,5,11
"51059430400",1,1,9
"51059430400",2,1,14
"51059430400",3,1,21
"51059430400",4,1,30
"51059430400",5,1,41
"51059430400",6,1,34
"51059430400",7,1,79
"51059430400",8,1,35
"51059430400",9,1,23
"51059430400",1,2,2
"51059430400",2,2,6
"51059430400",3,2,47
"51059430400",4,2,50
"51059430400",5,2,56
"51059430400",6,2,57
"51059430400",7,2,219
"51059430400",8,2,148
"51059430400",9,2,308
"51059430400",1,3,6
"51059430400",2,3,7
"51059430400",3,3,5
"51059430400",4,3,12
"51059430400",5,3,22
"51059430400",6,3,16
"51059430400",7,3,74
"51059430400",8,3,57
"51059430400",9,3,106
"51059430400",1,4,1
"51059430400",2,4,8
"51059430400",3,4,8
"51059430400",4,4,20
"51059430400",5,4,20
"51059430400",6,4,16
"51059430400",7,4,130
"51059430400",8,4,94
"51059430400",9,4,184
"51059430400",1,5,0
"51059430400",2,5,3
"51059430400",3,5,3
"51059430400",4,5,10
"51059430400",5,5,26
"51059430400",6,5,13
"51059430400",7,5,61
"51059430400",8,5,41
"51059430400",9,5,75
"51059430203",1,1,16
"51059430203",2,1,9
"51059430203",3,1,8
"51059430203",4,1,3
"51059430203",5,1,16
"51059430203",6,1,10
"51059430203",7,1,26
"51059430203",8,1,13
"51059430203",9,1,11
"51059430203",1,2,3
"51059430203",2,2,8
"51059430203",3,2,9
"51059430203",4,2,2
"51059430203",5,2,15
"51059430203",6,2,12
"51059430203",7,2,54
"51059430203",8,2,56
"51059430203",9,2,85
"51059430203",1,3,2
"51059430203",2,3,1
"51059430203",3,3,6
"51059430203",4,3,1
"51059430203",5,3,8
"51059430203",6,3,7
"51059430203",7,3,40
"51059430203",8,3,39
"51059430203",9,3,75
"51059430203",1,4,5
"51059430203",2,4,2
"51059430203",3,4,12
"51059430203",4,4,1
"51059430203",5,4,9
"51059430203",6,4,6
"51059430203",7,4,47
"51059430203",8,4,66
"51059430203",9,4,98
"51059430203",1,5,7
"51059430203",2,5,0
"51059430203",3,5,4
"51059430203",4,5,0
"51059430203",5,5,2
"51059430203",6,5,2
"51059430203",7,5,19
"51059430203",8,5,25
"51059430203",9,5,39
"51059430202",1,1,7
"51059430202",2,1,14
"51059430202",3,1,12
"51059430202",4,1,19
"51059430202",5,1,28
"51059430202",6,1,31
"51059430202",7,1,43
"51059430202",8,1,20
"51059430202",9,1,15
"51059430202",1,2,1
"51059430202",2,2,18
"51059430202",3,2,16
"51059430202",4,2,24
"51059430202",5,2,33
"51059430202",6,2,66
"51059430202",7,2,125
"51059430202",8,2,105
"51059430202",9,2,142
"51059430202",1,3,0
"51059430202",2,3,5
"51059430202",3,3,16
"51059430202",4,3,24
"51059430202",5,3,20
"51059430202",6,3,59
"51059430202",7,3,125
"51059430202",8,3,88
"51059430202",9,3,139
"51059430202",1,4,0
"51059430202",2,4,2
"51059430202",3,4,10
"51059430202",4,4,7
"51059430202",5,4,15
"51059430202",6,4,33
"51059430202",7,4,68
"51059430202",8,4,78
"51059430202",9,4,108
"51059430202",1,5,2
"51059430202",2,5,0
"51059430202",3,5,6
"51059430202",4,5,5
"51059430202",5,5,4
"51059430202",6,5,12
"51059430202",7,5,38
"51059430202",8,5,40
"51059430202",9,5,58
"51059430201",1,1,30
"51059430201",2,1,12
"51059430201",3,1,8
"51059430201",4,1,8
"51059430201",5,1,50
"51059430201",6,1,34
"51059430201",7,1,54
"51059430201",8,1,25
"51059430201",9,1,17
"51059430201",1,2,4
"51059430201",2,2,8
"51059430201",3,2,5
"51059430201",4,2,5
"51059430201",5,2,42
"51059430201",6,2,40
"51059430201",7,2,91
"51059430201",8,2,83
"51059430201",9,2,111
"51059430201",1,3,2
"51059430201",2,3,1
"51059430201",3,3,3
"51059430201",4,3,3
"51059430201",5,3,18
"51059430201",6,3,21
"51059430201",7,3,56
"51059430201",8,3,49
"51059430201",9,3,83
"51059430201",1,4,3
"51059430201",2,4,1
"51059430201",3,4,3
"51059430201",4,4,2
"51059430201",5,4,38
"51059430201",6,4,27
"51059430201",7,4,77
"51059430201",8,4,88
"51059430201",9,4,111
"51059430201",1,5,12
"51059430201",2,5,0
"51059430201",3,5,3
"51059430201",4,5,1
"51059430201",5,5,10
"51059430201",6,5,11
"51059430201",7,5,45
"51059430201",8,5,47
"51059430201",9,5,61
"51059430102",1,1,16
"51059430102",2,1,25
"51059430102",3,1,4
"51059430102",4,1,28
"51059430102",5,1,54
"51059430102",6,1,19
"51059430102",7,1,69
"51059430102",8,1,13
"51059430102",9,1,12
"51059430102",1,2,1
"51059430102",2,2,13
"51059430102",3,2,2
"51059430102",4,2,16
"51059430102",5,2,33
"51059430102",6,2,18
"51059430102",7,2,86
"51059430102",8,2,36
"51059430102",9,2,65
"51059430102",1,3,1
"51059430102",2,3,3
"51059430102",3,3,1
"51059430102",4,3,14
"51059430102",5,3,21
"51059430102",6,3,11
"51059430102",7,3,76
"51059430102",8,3,24
"51059430102",9,3,56
"51059430102",1,4,1
"51059430102",2,4,3
"51059430102",3,4,1
"51059430102",4,4,8
"51059430102",5,4,26
"51059430102",6,4,10
"51059430102",7,4,78
"51059430102",8,4,30
"51059430102",9,4,57
"51059430102",1,5,3
"51059430102",2,5,0
"51059430102",3,5,1
"51059430102",4,5,5
"51059430102",5,5,7
"51059430102",6,5,4
"51059430102",7,5,41
"51059430102",8,5,17
"51059430102",9,5,32
"51059430101",1,1,13
"51059430101",2,1,4
"51059430101",3,1,8
"51059430101",4,1,15
"51059430101",5,1,40
"51059430101",6,1,27
"51059430101",7,1,32
"51059430101",8,1,35
"51059430101",9,1,26
"51059430101",1,2,1
"51059430101",2,2,3
"51059430101",3,2,6
"51059430101",4,2,10
"51059430101",5,2,30
"51059430101",6,2,29
"51059430101",7,2,49
"51059430101",8,2,114
"51059430101",9,2,168
"51059430101",1,3,1
"51059430101",2,3,0
"51059430101",3,3,4
"51059430101",4,3,8
"51059430101",5,3,20
"51059430101",6,3,21
"51059430101",7,3,38
"51059430101",8,3,119
"51059430101",9,3,202
"51059430101",1,4,1
"51059430101",2,4,0
"51059430101",3,4,3
"51059430101",4,4,3
"51059430101",5,4,18
"51059430101",6,4,16
"51059430101",7,4,28
"51059430101",8,4,123
"51059430101",9,4,177
"51059430101",1,5,2
"51059430101",2,5,0
"51059430101",3,5,2
"51059430101",4,5,2
"51059430101",5,5,3
"51059430101",6,5,5
"51059430101",7,5,13
"51059430101",8,5,32
"51059430101",9,5,51
"51059422403",1,1,5
"51059422403",2,1,3
"51059422403",3,1,7
"51059422403",4,1,8
"51059422403",5,1,7
"51059422403",6,1,13
"51059422403",7,1,23
"51059422403",8,1,12
"51059422403",9,1,12
"51059422403",1,2,2
"51059422403",2,2,2
"51059422403",3,2,7
"51059422403",4,2,3
"51059422403",5,2,4
"51059422403",6,2,19
"51059422403",7,2,68
"51059422403",8,2,58
"51059422403",9,2,157
"51059422403",1,3,2
"51059422403",2,3,2
"51059422403",3,3,4
"51059422403",4,3,3
"51059422403",5,3,2
"51059422403",6,3,12
"51059422403",7,3,35
"51059422403",8,3,46
"51059422403",9,3,165
"51059422403",1,4,0
"51059422403",2,4,1
"51059422403",3,4,1
"51059422403",4,4,3
"51059422403",5,4,2
"51059422403",6,4,8
"51059422403",7,4,36
"51059422403",8,4,25
"51059422403",9,4,109
"51059422403",1,5,0
"51059422403",2,5,1
"51059422403",3,5,3
"51059422403",4,5,3
"51059422403",5,5,1
"51059422403",6,5,6
"51059422403",7,5,22
"51059422403",8,5,17
"51059422403",9,5,42
"51059422402",1,1,19
"51059422402",2,1,33
"51059422402",3,1,67
"51059422402",4,1,100
"51059422402",5,1,123
"51059422402",6,1,42
"51059422402",7,1,195
"51059422402",8,1,72
"51059422402",9,1,56
"51059422402",1,2,1
"51059422402",2,2,4
"51059422402",3,2,31
"51059422402",4,2,29
"51059422402",5,2,48
"51059422402",6,2,30
"51059422402",7,2,103
"51059422402",8,2,86
"51059422402",9,2,161
"51059422402",1,3,10
"51059422402",2,3,12
"51059422402",3,3,11
"51059422402",4,3,33
"51059422402",5,3,54
"51059422402",6,3,14
"51059422402",7,3,125
"51059422402",8,3,82
"51059422402",9,3,180
"51059422402",1,4,1
"51059422402",2,4,7
"51059422402",3,4,8
"51059422402",4,4,19
"51059422402",5,4,25
"51059422402",6,4,10
"51059422402",7,4,86
"51059422402",8,4,71
"51059422402",9,4,134
"51059422402",1,5,0
"51059422402",2,5,1
"51059422402",3,5,1
"51059422402",4,5,3
"51059422402",5,5,10
"51059422402",6,5,5
"51059422402",7,5,15
"51059422402",8,5,13
"51059422402",9,5,21
"51059422401",1,1,26
"51059422401",2,1,5
"51059422401",3,1,1
"51059422401",4,1,35
"51059422401",5,1,51
"51059422401",6,1,64
"51059422401",7,1,127
"51059422401",8,1,20
"51059422401",9,1,20
"51059422401",1,2,4
"51059422401",2,2,1
"51059422401",3,2,1
"51059422401",4,2,25
"51059422401",5,2,39
"51059422401",6,2,77
"51059422401",7,2,163
"51059422401",8,2,37
"51059422401",9,2,111
"51059422401",1,3,12
"51059422401",2,3,1
"51059422401",3,3,0
"51059422401",4,3,7
"51059422401",5,3,16
"51059422401",6,3,20
"51059422401",7,3,58
"51059422401",8,3,18
"51059422401",9,3,48
"51059422401",1,4,1
"51059422401",2,4,1
"51059422401",3,4,0
"51059422401",4,4,6
"51059422401",5,4,9
"51059422401",6,4,13
"51059422401",7,4,47
"51059422401",8,4,18
"51059422401",9,4,44
"51059422401",1,5,0
"51059422401",2,5,0
"51059422401",3,5,0
"51059422401",4,5,2
"51059422401",5,5,7
"51059422401",6,5,5
"51059422401",7,5,13
"51059422401",8,5,7
"51059422401",9,5,14
"51059422302",1,1,115
"51059422302",2,1,81
"51059422302",3,1,62
"51059422302",4,1,175
"51059422302",5,1,151
"51059422302",6,1,118
"51059422302",7,1,184
"51059422302",8,1,103
"51059422302",9,1,64
"51059422302",1,2,6
"51059422302",2,2,10
"51059422302",3,2,39
"51059422302",4,2,60
"51059422302",5,2,72
"51059422302",6,2,84
"51059422302",7,2,127
"51059422302",8,2,141
"51059422302",9,2,232
"51059422302",1,3,36
"51059422302",2,3,18
"51059422302",3,3,6
"51059422302",4,3,29
"51059422302",5,3,43
"51059422302",6,3,33
"51059422302",7,3,76
"51059422302",8,3,84
"51059422302",9,3,137
"51059422302",1,4,1
"51059422302",2,4,7
"51059422302",3,4,4
"51059422302",4,4,12
"51059422302",5,4,16
"51059422302",6,4,16
"51059422302",7,4,48
"51059422302",8,4,59
"51059422302",9,4,87
"51059422302",1,5,0
"51059422302",2,5,4
"51059422302",3,5,2
"51059422302",4,5,12
"51059422302",5,5,34
"51059422302",6,5,19
"51059422302",7,5,45
"51059422302",8,5,43
"51059422302",9,5,66
"51059422301",1,1,19
"51059422301",2,1,0
"51059422301",3,1,16
"51059422301",4,1,55
"51059422301",5,1,85
"51059422301",6,1,88
"51059422301",7,1,95
"51059422301",8,1,63
"51059422301",9,1,46
"51059422301",1,2,5
"51059422301",2,2,0
"51059422301",3,2,9
"51059422301",4,2,14
"51059422301",5,2,44
"51059422301",6,2,64
"51059422301",7,2,96
"51059422301",8,2,101
"51059422301",9,2,160
"51059422301",1,3,3
"51059422301",2,3,0
"51059422301",3,3,3
"51059422301",4,3,6
"51059422301",5,3,9
"51059422301",6,3,13
