puma,SERIAL,adult,infant,preschooler,schooler,teenager,toddler,hhincome,hh_num,per1,per2,per3,per4,per5,per6,per7,per8,per9,per10,per11,per12,per13,per14,per15,per16,per17,per18,per19,per20,marst1,marst2,marst3,marst4,marst5,marst6,marst7,marst8,marst9,marst10,marst11,marst12,marst13,marst14,marst15,marst16,marst17,marst18,marst19,marst20,HINSEMP,char,puma_text,STATEFP,COUNTYFP,fips,hh_size,no_children,hh_size_recode,hh_income_2021,hh_income_cat,index
59308,6284473,2,0,0,3,0,0,584678.9,16,35,42,10,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,59308,51,59,51059,2,0,2,611980,"$200,000 or more",42
59308,6284513,3,0,0,1,0,0,328160.1,13,69,35,5,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,59308,51,59,51059,3,0,3,343483,"$200,000 or more",43
59308,6284525,2,0,0,2,0,0,276162.9,13,49,37,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,59308,51,59,51059,2,0,2,289058,"$200,000 or more",42
59308,6284539,1,0,0,0,0,0,231098.6,12,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,59308,51,59,51059,1,0,1,241890,"$200,000 or more",41
59308,6284592,2,0,0,0,1,0,415977,13,54,55,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,59308,51,59,51059,3,1,3,435401,"$200,000 or more",43
59308,6284602,1,0,0,1,0,0,15021.79,7,29,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,59308,51,59,51059,1,0,1,15723,"$15,000 to $24,999",6
59308,6284650,2,0,0,0,0,0,173127.1,26,73,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,59308,51,59,51059,2,0,2,181211,"$150,000 to $199,999",37
59308,6284712,1,0,0,0,0,0,15044.28,14,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,59308,51,59,51059,1,0,1,15747,"$15,000 to $24,999",6
59308,6284880,2,0,0,0,0,0,221855,28,83,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,59308,51,59,51059,2,0,2,232214,"$200,000 or more",42
59308,6285010,2,0,0,0,2,0,195277.9,15,42,44,14,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,59308,51,59,51059,4,2,4,204396,"$200,000 or more",44
59308,6285016,2,0,0,0,0,0,199900.2,16,85,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,59308,51,59,51059,2,0,2,209234,"$200,000 or more",42
59308,6285062,3,0,0,0,0,0,370104,12,37,54,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,59308,51,59,51059,3,0,3,387386,"$200,000 or more",43
59308,6285211,2,0,0,3,0,1,358491.9,13,41,42,10,8,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,59308,51,59,51059,3,1,3,375232,"$200,000 or more",43
59308,6285301,1,0,0,0,0,0,138659.4,15,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,59308,51,59,51059,1,0,1,145134,"$100,000 to $149,999",31
59308,6285334,2,0,0,2,0,0,152062.5,12,43,40,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,59308,51,59,51059,2,0,2,159163,"$150,000 to $199,999",37
59308,6285425,1,0,0,0,0,0,107461,12,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,59308,51,59,51059,1,0,1,112479,"$100,000 to $149,999",31
59308,6285433,2,0,0,0,0,0,195277.9,8,33,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,59308,51,59,51059,2,0,2,204396,"$200,000 or more",42
59308,6285440,2,0,0,0,0,0,663252.2,13,60,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,59308,51,59,51059,2,0,2,694223,"$200,000 or more",42
59308,6285444,3,0,1,0,0,1,319690,23,44,34,3,1,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,59308,51,59,51059,5,2,5,334618,"$200,000 or more",45
59308,6285468,2,0,0,0,2,0,311982.5,15,47,45,14,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,59308,51,59,51059,4,2,4,326550,"$200,000 or more",44
59308,6285891,3,0,0,0,0,0,136613.3,13,88,82,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,59308,51,59,51059,3,0,3,142992,"$100,000 to $149,999",33
59308,6285894,2,0,0,0,0,0,103994.5,14,24,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,59308,51,59,51059,2,0,2,108850,"$100,000 to $149,999",32
59308,6286052,4,0,0,0,2,0,139918.1,13,46,45,19,18,16,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,59308,51,59,51059,6,2,5,146452,"$100,000 to $149,999",35
59308,6286065,2,0,0,0,0,0,27316.24,14,59,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,59308,51,59,51059,2,0,2,28592,"$25,000 to $34,999",12
59308,6286129,3,0,0,0,0,0,398552.5,9,59,65,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,59308,51,59,51059,3,0,3,417163,"$200,000 or more",43
59308,6286137,3,0,0,0,2,0,46913.23,13,54,55,16,13,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,59308,51,59,51059,5,2,5,49104,"$35,000 to $49,999",20
59308,6286166,2,1,1,0,0,0,352425.5,13,34,32,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,59308,51,59,51059,4,2,4,368882,"$200,000 or more",44
59308,6286225,2,0,0,2,0,0,827332.8,18,51,51,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,59308,51,59,51059,2,0,2,865965,"$200,000 or more",42
59308,6286326,3,0,0,0,0,0,428109.7,13,60,56,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,59308,51,59,51059,3,0,3,448100,"$200,000 or more",43
59308,6286352,2,0,0,2,1,0,86662.1,13,40,40,12,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,59308,51,59,51059,3,1,3,90709,"$75,000 to $99,999",28
59308,6286468,2,0,0,0,0,0,108731.5,14,93,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,59308,51,59,51059,2,0,2,113809,"$100,000 to $149,999",32
59308,6286506,1,0,0,0,0,0,21839.06,12,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,59308,51,59,51059,1,0,1,22859,"$15,000 to $24,999",6
59308,6286582,3,0,1,1,0,0,217925.7,13,36,37,5,3,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,59308,51,59,51059,4,1,4,228102,"$200,000 or more",44
59308,6286611,1,0,0,0,0,0,98221.69,23,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,59308,51,59,51059,1,0,1,102808,"$100,000 to $149,999",31
59308,6286634,1,0,0,0,0,0,173901.6,24,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,59308,51,59,51059,1,0,1,182022,"$150,000 to $199,999",36
59308,6286723,2,0,0,0,0,0,147325.6,23,72,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,59308,51,59,51059,2,0,2,154205,"$150,000 to $199,999",37
59308,6286725,2,0,0,0,0,0,179217,14,32,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,59308,51,59,51059,2,0,2,187585,"$150,000 to $199,999",37
59308,6286834,2,0,0,0,0,0,921505.2,13,53,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,59308,51,59,51059,2,0,2,964535,"$200,000 or more",42
59308,6286857,2,0,0,0,0,0,108039.5,14,28,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,59308,51,59,51059,2,0,2,113084,"$100,000 to $149,999",32
59308,6286887,2,1,0,0,0,0,234565.1,14,44,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,59308,51,59,51059,3,1,3,245518,"$200,000 or more",43
59308,6286928,2,0,0,2,1,0,385934.5,9,42,42,11,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,59308,51,59,51059,3,1,3,403956,"$200,000 or more",43
59308,6286950,2,0,0,0,0,0,160093.5,8,77,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,59308,51,59,51059,2,0,2,167569,"$150,000 to $199,999",37
59308,6286967,3,0,0,0,3,0,606055.2,24,45,43,20,17,15,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,59308,51,59,51059,6,3,5,634355,"$200,000 or more",45
59308,6287121,2,0,0,0,0,0,176790.7,16,63,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,59308,51,59,51059,2,0,2,185046,"$150,000 to $199,999",37
59308,6287130,3,0,0,0,0,0,37784.25,16,62,31,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,59308,51,59,51059,3,0,3,39549,"$35,000 to $49,999",18
59308,6287205,2,0,0,0,1,0,584678.9,17,56,45,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,59308,51,59,51059,3,1,3,611980,"$200,000 or more",43
59308,6287292,2,0,0,1,2,0,231560.3,14,51,48,16,14,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,59308,51,59,51059,4,2,4,242373,"$200,000 or more",44
59308,6287341,2,0,0,0,0,0,62165.33,13,76,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,59308,51,59,51059,2,0,2,65068,"$50,000 to $74,999",22
59308,6287603,2,0,0,0,0,0,128259.9,22,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,59308,51,59,51059,2,0,2,134249,"$100,000 to $149,999",32
59308,6287743,3,0,0,0,0,1,101682.8,13,36,31,2,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,59308,51,59,51059,4,1,4,106431,"$100,000 to $149,999",34
59308,6287773,2,0,0,2,2,0,277456.9,22,60,55,16,13,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,59308,51,59,51059,4,2,4,290413,"$200,000 or more",44
59308,6287805,5,0,0,1,1,0,744137.2,17,53,51,16,10,83,80,85,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,6,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,59308,51,59,51059,6,1,5,778884,"$200,000 or more",45
59308,6287900,2,0,0,0,0,2,121326.9,13,43,38,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,59308,51,59,51059,4,2,4,126992,"$100,000 to $149,999",34
59308,6287975,2,0,0,0,0,0,76494.03,12,71,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,59308,51,59,51059,2,0,2,80066,"$75,000 to $99,999",27
59308,6288003,2,0,0,2,0,0,332781.4,14,54,47,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,59308,51,59,51059,2,0,2,348321,"$200,000 or more",42
59308,6288094,2,0,0,0,0,0,97061.55,8,74,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,59308,51,59,51059,2,0,2,101594,"$100,000 to $149,999",32
59308,6288113,2,0,0,1,1,0,346647.3,13,46,49,16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,59308,51,59,51059,3,1,3,362834,"$200,000 or more",43
59308,6288125,1,0,0,0,0,0,72934.35,12,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,59308,51,59,51059,1,0,1,76340,"$75,000 to $99,999",26
59308,6288182,1,0,0,0,0,0,82155.46,15,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,59308,51,59,51059,1,0,1,85992,"$75,000 to $99,999",26
59308,6288215,2,0,0,0,0,0,23109.54,11,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,59308,51,59,51059,2,0,2,24189,"$15,000 to $24,999",7
59308,6288247,2,0,0,0,0,0,13057.16,82,47,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,59308,51,59,51059,2,0,2,13667,"Less than $15,000",2
59308,6288367,1,0,0,0,0,0,12479.77,13,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,59308,51,59,51059,1,0,1,13063,"Less than $15,000",1
59308,6288449,2,0,0,1,0,0,397489.8,69,51,52,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,59308,51,59,51059,2,0,2,416050,"$200,000 or more",42
59308,6288481,2,0,0,1,0,0,105149.3,20,39,39,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,59308,51,59,51059,2,0,2,110059,"$100,000 to $149,999",32
59308,6288520,2,0,0,0,3,0,233872,8,55,46,16,13,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,59308,51,59,51059,5,3,5,244793,"$200,000 or more",45
59308,6288587,2,0,0,0,0,0,205100,7,71,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,59308,51,59,51059,2,0,2,214677,"$200,000 or more",42
59308,6288589,2,0,0,0,1,0,13865.94,15,50,50,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,59308,51,59,51059,3,1,3,14513,"Less than $15,000",3
59308,6288631,2,0,0,2,1,0,86083.64,13,43,38,12,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,59308,51,59,51059,3,1,3,90103,"$75,000 to $99,999",28
59308,6288676,2,0,0,0,0,0,110927.5,13,60,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,59308,51,59,51059,2,0,2,116107,"$100,000 to $149,999",32
59308,6288677,2,0,0,2,0,0,184820.6,25,40,41,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,59308,51,59,51059,2,0,2,193451,"$150,000 to $199,999",37
59308,6288707,1,0,0,0,0,0,129414.7,13,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,59308,51,59,51059,1,0,1,135458,"$100,000 to $149,999",31
59308,6288988,1,0,0,0,0,0,57774.38,84,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,59308,51,59,51059,1,0,1,60472,"$50,000 to $74,999",21
59308,6289147,2,0,0,1,1,0,197012.2,12,42,51,12,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,59308,51,59,51059,3,1,3,206212,"$200,000 or more",43
59308,6289245,2,0,0,0,0,0,129414.7,15,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,59308,51,59,51059,2,0,2,135458,"$100,000 to $149,999",32
59308,6289325,2,0,0,0,0,0,441524.7,24,64,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,59308,51,59,51059,2,0,2,462142,"$200,000 or more",42
59308,6289593,2,0,0,0,0,0,466818.4,23,66,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,59308,51,59,51059,2,0,2,488616,"$200,000 or more",42
59308,6289614,2,0,0,0,1,0,873551.9,12,44,42,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,59308,51,59,51059,3,1,3,914342,"$200,000 or more",43
59308,6289702,2,0,0,2,1,0,646151.1,22,55,11,10,8,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,59308,51,59,51059,3,1,3,676323,"$200,000 or more",43
59308,6289833,1,0,0,0,0,0,150213.6,13,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,59308,51,59,51059,1,0,1,157228,"$150,000 to $199,999",36
59308,6289839,4,0,0,0,0,0,101682.8,16,60,66,30,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,59308,51,59,51059,4,0,4,106431,"$100,000 to $149,999",34
59308,6289898,2,0,0,0,0,0,170550.8,41,43,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,59308,51,59,51059,2,0,2,178515,"$150,000 to $199,999",37
59308,6290026,2,0,0,0,1,0,246813.5,13,52,53,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,59308,51,59,51059,3,1,3,258338,"$200,000 or more",43
59308,6290066,1,0,0,0,1,0,140970,9,56,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,59308,51,59,51059,2,1,2,147553,"$100,000 to $149,999",32
59308,6290068,2,0,0,0,0,0,164680.5,13,69,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,59308,51,59,51059,2,0,2,172370,"$150,000 to $199,999",37
59308,6290102,2,0,1,0,0,1,241498,79,37,36,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,59308,51,59,51059,4,2,4,252775,"$200,000 or more",44
59308,6290151,1,0,0,0,0,0,78573.28,8,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,59308,51,59,51059,1,0,1,82242,"$75,000 to $99,999",26
59308,6290162,2,0,0,0,0,0,182567.8,20,65,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,59308,51,59,51059,2,0,2,191093,"$150,000 to $199,999",37
59308,6290290,3,0,0,0,0,0,609868.7,21,57,60,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,59308,51,59,51059,3,0,3,638346,"$200,000 or more",43
59308,6290295,3,0,0,0,0,0,236332.6,23,55,66,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,59308,51,59,51059,3,0,3,247368,"$200,000 or more",43
59308,6290305,2,0,0,1,2,0,404422.8,17,45,45,14,11,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,59308,51,59,51059,4,2,4,423307,"$200,000 or more",44
59308,6290358,2,0,0,0,0,0,167546,14,50,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,59308,51,59,51059,2,0,2,175370,"$150,000 to $199,999",37
59308,6290403,1,0,0,0,0,0,150213.6,41,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,59308,51,59,51059,1,0,1,157228,"$150,000 to $199,999",36
59308,6290562,3,1,1,0,0,0,368602.1,12,37,36,3,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,59308,51,59,51059,5,2,5,385814,"$200,000 or more",45
59308,6290653,2,0,0,1,1,0,231098.6,13,50,52,14,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,59308,51,59,51059,3,1,3,241890,"$200,000 or more",43
59308,6290682,2,0,0,0,0,0,173324.2,13,29,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,59308,51,59,51059,2,0,2,181418,"$150,000 to $199,999",37
59308,6290836,2,0,0,0,0,0,595078.3,13,64,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,59308,51,59,51059,2,0,2,622865,"$200,000 or more",42
59308,6290851,2,0,0,0,1,0,268651.4,25,50,49,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,59308,51,59,51059,3,1,3,281196,"$200,000 or more",43
