"puma","serialno","hh_wt","hh_comb","no_adult","no_teenager","no_schooler","no_preschooler","no_toddler","no_infant","index","hh_size_recode","hh_income_cat","hh_income","food_cost_month","childcare_cost_month"
59305,"2018HU0930703",7,03:30:00,3,0,0,0,0,0,43,3,"$200,000 or more",530800,1088.1589277071,0
59305,"2018HU0932535",15,NA,2,1,2,0,0,0,45,5,"$200,000 or more",264000,1564.90097711188,1782
59305,"2018HU0935560",13,06:32:10,3,2,0,0,1,0,35,5,"$100,000 to $149,999",140500,1830.40587765651,980.08
59305,"2018HU0937354",13,02:20:00,2,0,0,0,0,0,42,2,"$200,000 or more",218000,759.984013001781,0
59305,"2018HU0939063",14,02:20:00,2,0,0,0,0,0,32,2,"$100,000 to $149,999",110600,759.984013001781,0
59305,"2018HU0945760",10,02:20:00,2,0,0,0,0,0,37,2,"$150,000 to $199,999",196200,759.984013001781,0
59305,"2018HU0946772",9,03:12:00,1,2,0,0,0,0,28,3,"$75,000 to $99,999",93000,1083.21364990439,0
59305,"2018HU0947855",12,NA,2,0,1,1,0,0,34,4,"$100,000 to $149,999",138000,1207.27575564437,1871.08
59305,"2018HU0949436",8,03:30:00,3,0,0,0,0,0,38,3,"$150,000 to $199,999",166000,1088.1589277071,0
59305,"2018HU0950441",24,02:20:00,2,0,0,0,0,0,37,2,"$150,000 to $199,999",185000,759.984013001781,0
59305,"2018HU0952646",24,02:20:00,2,0,0,0,0,0,17,2,"$35,000 to $49,999",39400,759.984013001781,0
59305,"2018HU0953696",27,NA,2,0,0,1,1,0,39,4,"$150,000 to $199,999",154710,1104.85355759724,1960.16
59305,"2018HU0954599",7,02:20:00,2,0,0,0,0,0,32,2,"$100,000 to $149,999",120750,759.984013001781,0
59305,"2018HU0955150",22,01:10:00,1,0,0,0,0,0,16,1,"$35,000 to $49,999",35000,414.536734364608,0
59305,"2018HU0968314",39,02:20:00,2,0,0,0,0,0,27,2,"$75,000 to $99,999",85500,759.984013001781,0
59305,"2018HU0970971",12,03:30:00,3,0,0,0,0,0,43,3,"$200,000 or more",285100,1088.1589277071,0
59305,"2018HU0972027",42,04:31:00,3,1,0,0,0,0,44,4,"$200,000 or more",676000,1379.43422035693,0
59305,"2018HU0977284",10,02:20:00,2,0,0,0,0,0,32,2,"$100,000 to $149,999",121000,759.984013001781,0
59305,"2018HU0978566",25,03:21:00,2,1,0,0,0,0,23,3,"$50,000 to $74,999",58280,1085.68628880574,0
59305,"2018HU0985970",26,NA,2,1,2,0,0,0,45,5,"$200,000 or more",334200,1564.90097711188,1782
59305,"2018HU0987678",13,03:21:00,2,1,0,0,0,0,43,3,"$200,000 or more",286000,1085.68628880574,0
59305,"2018HU0989190",13,02:20:00,2,0,0,0,0,0,17,2,"$35,000 to $49,999",37000,759.984013001781,0
59305,"2018HU0989574",13,NA,2,0,1,1,0,0,44,4,"$200,000 or more",364000,1207.27575564437,1871.08
59305,"2018HU0991759",14,NA,2,0,1,1,0,1,40,5,"$150,000 to $199,999",173800,1330.17925344199,2984.84
59305,"2018HU0994529",40,02:20:00,2,0,0,0,0,0,32,2,"$100,000 to $149,999",126000,759.984013001781,0
59305,"2018HU0997905",15,02:20:00,2,0,0,0,0,0,32,2,"$100,000 to $149,999",133000,759.984013001781,0
59305,"2018HU1003539",27,01:10:00,1,0,0,0,0,0,1,1,"Less than $15,000",14400,414.536734364608,0
59305,"2018HU1004627",20,02:20:00,2,0,0,0,0,0,42,2,"$200,000 or more",210450,759.984013001781,0
59305,"2018HU1007285",14,04:22:00,2,2,0,0,0,0,39,4,"$150,000 to $199,999",152000,1377.07932616517,0
59305,"2018HU1011792",6,03:30:00,3,0,0,0,0,0,38,3,"$150,000 to $199,999",162000,1088.1589277071,0
59305,"2018HU1013896",16,04:31:00,3,1,0,0,0,0,19,4,"$35,000 to $49,999",48000,1379.43422035693,0
59305,"2018HU1017083",12,NA,2,0,0,1,1,1,45,5,"$200,000 or more",225000,1232.87816529722,3073.92
59305,"2018HU1018373",13,02:20:00,2,0,0,0,0,0,42,2,"$200,000 or more",318000,759.984013001781,0
59305,"2018HU1021586",25,02:20:00,2,0,0,0,0,0,27,2,"$75,000 to $99,999",87000,759.984013001781,0
59305,"2018HU1027772",7,04:30:10,3,0,0,0,1,0,44,4,"$200,000 or more",580000,1240.5582602213,980.08
59305,"2018HU1028042",7,02:20:00,2,0,0,0,0,0,32,2,"$100,000 to $149,999",117900,759.984013001781,0
59305,"2018HU1028739",18,03:21:00,2,1,0,0,0,0,43,3,"$200,000 or more",5e+05,1085.68628880574,0
59305,"2018HU1029488",35,NA,2,0,1,0,1,1,30,5,"$75,000 to $99,999",80900,1324.92940932382,2984.84
59305,"2018HU1029747",30,03:30:00,3,0,0,0,0,0,43,3,"$200,000 or more",326050,1088.1589277071,0
59305,"2018HU1033694",6,02:20:00,2,0,0,0,0,0,42,2,"$200,000 or more",515700,759.984013001781,0
59305,"2018HU1033826",11,01:10:00,1,0,0,0,0,0,41,1,"$200,000 or more",238000,414.536734364608,0
59305,"2018HU1035080",12,02:20:00,2,0,0,0,0,0,42,2,"$200,000 or more",358000,759.984013001781,0
59305,"2018HU1036781",21,NA,1,1,1,0,0,0,33,3,"$100,000 to $149,999",1e+05,1044.93719971146,891
59305,"2018HU1037238",12,04:40:00,4,0,0,0,0,0,44,4,"$200,000 or more",271000,1381.78911454869,0
59305,"2018HU1042418",12,03:21:00,2,1,0,0,0,0,43,3,"$200,000 or more",258000,1085.68628880574,0
59305,"2018HU1042490",23,03:21:00,2,1,0,0,0,0,33,3,"$100,000 to $149,999",121000,1085.68628880574,0
59305,"2018HU1044146",9,NA,2,0,2,0,1,0,45,5,"$200,000 or more",512000,1432.96881498303,2762.08
59305,"2018HU1046452",12,01:10:00,1,0,0,0,0,0,36,1,"$150,000 to $199,999",173000,414.536734364608,0
59305,"2018HU1065367",6,02:20:00,2,0,0,0,0,0,32,2,"$100,000 to $149,999",110100,759.984013001781,0
59305,"2018HU1071949",22,NA,2,0,2,0,0,0,44,4,"$200,000 or more",225000,1304.17180198815,1782
59305,"2018HU1073770",29,NA,2,0,1,0,1,0,44,4,"$200,000 or more",331000,1201.74960394103,1871.08
59305,"2018HU1074424",12,01:10:00,1,0,0,0,0,0,26,1,"$75,000 to $99,999",89100,414.536734364608,0
59305,"2018HU1076032",15,04:22:00,2,2,0,0,0,0,44,4,"$200,000 or more",590000,1377.07932616517,0
59305,"2018HU1076331",9,01:10:00,1,0,0,0,0,0,16,1,"$35,000 to $49,999",35000,414.536734364608,0
59305,"2018HU1082569",14,03:30:00,3,0,0,0,0,0,43,3,"$200,000 or more",335700,1088.1589277071,0
59305,"2018HU1083246",101,01:10:00,1,0,0,0,0,0,1,1,"Less than $15,000",2000,414.536734364608,0
59305,"2018HU1083704",14,05:23:00,2,3,0,0,0,0,45,5,"$200,000 or more",550060,1634.16312508005,0
59305,"2018HU1086083",33,01:10:00,1,0,0,0,0,0,11,1,"$25,000 to $34,999",31200,414.536734364608,0
59305,"2018HU1087447",13,02:20:00,2,0,0,0,0,0,37,2,"$150,000 to $199,999",153000,759.984013001781,0
59305,"2018HU1094167",27,03:20:10,2,0,0,0,1,0,23,3,"$50,000 to $74,999",60000,939.866530663331,980.08
59305,"2018HU1097542",24,04:22:00,2,2,0,0,0,0,24,4,"$50,000 to $74,999",55000,1377.07932616517,0
59305,"2018HU1100099",12,01:10:00,1,0,0,0,0,0,26,1,"$75,000 to $99,999",75000,414.536734364608,0
59305,"2018HU1103890",36,NA,2,1,1,0,0,0,39,4,"$150,000 to $199,999",151200,1340.62556407666,891
59305,"2018HU1110764",14,NA,2,0,0,1,0,1,44,4,"$200,000 or more",5e+05,1093.55006547677,2093.84
59305,"2018HU1118483",9,02:20:00,2,0,0,0,0,0,42,2,"$200,000 or more",223600,759.984013001781,0
59305,"2018HU1120352",6,03:30:00,3,0,0,0,0,0,43,3,"$200,000 or more",666800,1088.1589277071,0
59305,"2018HU1123406",25,03:30:00,3,0,0,0,0,0,28,3,"$75,000 to $99,999",98500,1088.1589277071,0
59305,"2018HU1127735",6,02:20:00,2,0,0,0,0,0,37,2,"$150,000 to $199,999",175500,759.984013001781,0
59305,"2018HU1129257",17,02:20:00,2,0,0,0,0,0,42,2,"$200,000 or more",309000,759.984013001781,0
59305,"2018HU1133578",11,02:20:00,2,0,0,0,0,0,42,2,"$200,000 or more",503600,759.984013001781,0
59305,"2018HU1134743",12,NA,2,0,2,0,0,0,39,4,"$150,000 to $199,999",157000,1304.17180198815,1782
59305,"2018HU1135724",10,01:10:00,1,0,0,0,0,0,6,1,"$15,000 to $24,999",23600,414.536734364608,0
59305,"2018HU1137565",12,02:20:00,2,0,0,0,0,0,17,2,"$35,000 to $49,999",36700,759.984013001781,0
59305,"2018HU1138632",14,04:40:00,4,0,0,0,0,0,9,4,"$15,000 to $24,999",24710,1381.78911454869,0
59305,"2018HU1139419",19,02:20:00,2,0,0,0,0,0,32,2,"$100,000 to $149,999",132000,759.984013001781,0
59305,"2018HU1140986",23,02:20:00,2,0,0,0,0,0,37,2,"$150,000 to $199,999",188000,759.984013001781,0
59305,"2018HU1144496",14,NA,2,3,2,0,0,0,25,5,"$50,000 to $74,999",59000,2216.77650755816,1782
59305,"2018HU1146011",6,03:30:00,3,0,0,0,0,0,18,3,"$35,000 to $49,999",42500,1088.1589277071,0
59305,"2018HU1150870",33,03:21:00,2,1,0,0,0,0,38,3,"$150,000 to $199,999",171380,1085.68628880574,0
59305,"2018HU1151296",14,03:30:00,3,0,0,0,0,0,43,3,"$200,000 or more",318000,1088.1589277071,0
59305,"2018HU1157500",10,NA,2,0,1,1,0,0,39,4,"$150,000 to $199,999",182000,1207.27575564437,1871.08
59305,"2018HU1158574",28,NA,3,0,1,1,0,0,35,5,"$100,000 to $149,999",105300,1475.08688256746,1871.08
59305,"2018HU1162466",6,NA,2,0,1,0,0,0,28,3,"$75,000 to $99,999",95400,1047.40983861281,891
59305,"2018HU1172507",15,03:20:10,2,0,0,0,1,0,38,3,"$150,000 to $199,999",187000,939.866530663331,980.08
59305,"2018HU1172595",18,NA,3,0,0,1,0,1,40,5,"$150,000 to $199,999",162000,1367.04747690825,2093.84
59305,"2018HU1173191",7,02:20:00,2,0,0,0,0,0,37,2,"$150,000 to $199,999",195600,759.984013001781,0
59305,"2018HU1175248",24,01:10:00,1,0,0,0,0,0,26,1,"$75,000 to $99,999",85000,414.536734364608,0
59305,"2018HU1179420",19,NA,2,0,2,1,1,0,45,5,"$200,000 or more",550000,1632.22426219549,3742.16
59305,"2018HU1184379",17,02:20:00,2,0,0,0,0,0,32,2,"$100,000 to $149,999",104400,759.984013001781,0
59305,"2018HU1184522",10,04:22:00,2,2,0,0,0,0,44,4,"$200,000 or more",328000,1377.07932616517,0
59305,"2018HU1185411",21,01:10:00,1,0,0,0,0,0,16,1,"$35,000 to $49,999",41600,414.536734364608,0
59305,"2018HU1187098",26,04:20:11,2,0,0,0,1,1,44,4,"$200,000 or more",230000,1088.02391377343,2093.84
59305,"2018HU1190647",16,NA,2,0,1,0,0,0,33,3,"$100,000 to $149,999",125000,1047.40983861281,891
59305,"2018HU1192921",20,01:10:00,1,0,0,0,0,0,21,1,"$50,000 to $74,999",59000,414.536734364608,0
59305,"2018HU1195755",7,02:20:00,2,0,0,0,0,0,42,2,"$200,000 or more",290000,759.984013001781,0
59305,"2018HU1200601",7,02:20:00,2,0,0,0,0,0,22,2,"$50,000 to $74,999",56500,759.984013001781,0
59305,"2018HU1203071",6,01:10:00,1,0,0,0,0,0,11,1,"$25,000 to $34,999",26400,414.536734364608,0
59305,"2018HU1208604",13,NA,3,3,0,1,0,0,45,5,"$200,000 or more",281500,2161.59348699782,980.08
59305,"2018HU1209736",24,01:10:00,1,0,0,0,0,0,16,1,"$35,000 to $49,999",45000,414.536734364608,0
59305,"2018HU1210094",10,NA,2,2,2,0,0,0,40,5,"$150,000 to $199,999",181000,1890.83874233502,1782
59305,"2018HU1212980",8,02:20:00,2,0,0,0,0,0,42,2,"$200,000 or more",256200,759.984013001781,0
59305,"2018HU1216772",12,05:50:00,5,0,0,0,0,0,30,5,"$75,000 to $99,999",96000,1640.87457352657,0
59305,"2018HU1216864",16,02:20:00,2,0,0,0,0,0,22,2,"$50,000 to $74,999",70990,759.984013001781,0
59305,"2018HU1217217",7,01:10:00,1,0,0,0,0,0,26,1,"$75,000 to $99,999",83700,414.536734364608,0
59305,"2018HU1220984",15,02:20:00,2,0,0,0,0,0,42,2,"$200,000 or more",261000,759.984013001781,0
59305,"2018HU1228224",27,04:40:00,4,0,0,0,0,0,34,4,"$100,000 to $149,999",108000,1381.78911454869,0
59305,"2018HU1228490",16,01:10:00,1,0,0,0,0,0,41,1,"$200,000 or more",503200,414.536734364608,0
59305,"2018HU1228939",16,04:40:00,4,0,0,0,0,0,44,4,"$200,000 or more",645000,1381.78911454869,0
59305,"2018HU1230441",11,02:20:00,2,0,0,0,0,0,12,2,"$25,000 to $34,999",30000,759.984013001781,0
59305,"2018HU1231240",8,NA,2,0,2,0,0,0,34,4,"$100,000 to $149,999",110000,1304.17180198815,1782
59305,"2018HU1237124",21,01:10:00,1,0,0,0,0,0,36,1,"$150,000 to $199,999",174360,414.536734364608,0
59305,"2018HU1238133",12,NA,4,0,1,0,0,0,35,5,"$100,000 to $149,999",141400,1604.00635006032,891
59305,"2018HU1240690",14,01:10:00,1,0,0,0,0,0,21,1,"$50,000 to $74,999",59500,414.536734364608,0
59305,"2018HU1242305",11,01:10:00,1,0,0,0,0,0,11,1,"$25,000 to $34,999",31500,414.536734364608,0
59305,"2018HU1242427",10,03:30:00,3,0,0,0,0,0,43,3,"$200,000 or more",334800,1088.1589277071,0
59305,"2018HU1242818",8,NA,2,0,2,1,0,0,45,5,"$200,000 or more",275000,1438.2186591012,2762.08
59305,"2018HU1243576",13,01:10:00,1,0,0,0,0,0,41,1,"$200,000 or more",260600,414.536734364608,0
59305,"2018HU1245157",10,01:10:00,1,0,0,0,0,0,26,1,"$75,000 to $99,999",94000,414.536734364608,0
59305,"2018HU1253198",12,05:32:00,3,2,0,0,0,0,45,5,"$200,000 or more",215000,1636.40027456222,0
59305,"2018HU1256328",11,02:20:00,2,0,0,0,0,0,42,2,"$200,000 or more",282100,759.984013001781,0
59305,"2018HU1258373",18,03:21:00,2,1,0,0,0,0,43,3,"$200,000 or more",245000,1085.68628880574,0
59305,"2018HU1258821",13,NA,2,0,2,0,0,0,44,4,"$200,000 or more",225000,1304.17180198815,1782
59305,"2018HU1261870",33,02:20:00,2,0,0,0,0,0,2,2,"Less than $15,000",4800,759.984013001781,0
59305,"2018HU1265540",95,02:20:00,2,0,0,0,0,0,37,2,"$150,000 to $199,999",151000,759.984013001781,0
59305,"2018HU1272995",12,02:20:00,2,0,0,0,0,0,42,2,"$200,000 or more",274500,759.984013001781,0
59305,"2018HU1276929",29,02:20:00,2,0,0,0,0,0,37,2,"$150,000 to $199,999",165000,759.984013001781,0
59305,"2018HU1283782",7,02:20:00,2,0,0,0,0,0,32,2,"$100,000 to $149,999",104400,759.984013001781,0
59305,"2018HU1284818",29,02:20:00,2,0,0,0,0,0,7,2,"$15,000 to $24,999",23000,759.984013001781,0
59305,"2018HU1287430",14,02:20:00,2,0,0,0,0,0,42,2,"$200,000 or more",292100,759.984013001781,0
59305,"2018HU1288872",34,02:20:00,2,0,0,0,0,0,12,2,"$25,000 to $34,999",33800,759.984013001781,0
59305,"2018HU1291361",19,NA,2,1,1,0,0,0,44,4,"$200,000 or more",640000,1340.62556407666,891
59305,"2018HU1294821",7,01:10:00,1,0,0,0,0,0,6,1,"$15,000 to $24,999",17600,414.536734364608,0
59305,"2018HU1303836",8,03:21:00,2,1,0,0,0,0,43,3,"$200,000 or more",261500,1085.68628880574,0
59305,"2018HU1305726",13,03:21:00,2,1,0,0,0,0,43,3,"$200,000 or more",638000,1085.68628880574,0
59305,"2018HU1307374",20,01:10:00,1,0,0,0,0,0,41,1,"$200,000 or more",506000,414.536734364608,0
59305,"2018HU1314650",18,01:10:00,1,0,0,0,0,0,21,1,"$50,000 to $74,999",69000,414.536734364608,0
59305,"2018HU1317920",11,01:10:00,1,0,0,0,0,0,31,1,"$100,000 to $149,999",110000,414.536734364608,0
59305,"2018HU1317956",37,NA,2,1,1,0,0,0,29,4,"$75,000 to $99,999",91400,1340.62556407666,891
59305,"2018HU1320021",14,NA,2,0,2,0,0,0,44,4,"$200,000 or more",343800,1304.17180198815,1782
59305,"2018HU1320219",62,02:20:00,2,0,0,0,0,0,22,2,"$50,000 to $74,999",61000,759.984013001781,0
59305,"2018HU1325012",11,02:20:00,2,0,0,0,0,0,42,2,"$200,000 or more",2e+05,759.984013001781,0
59305,"2018HU1333111",12,NA,2,0,2,0,0,0,44,4,"$200,000 or more",256200,1304.17180198815,1782
59305,"2018HU1341117",19,02:20:00,2,0,0,0,0,0,32,2,"$100,000 to $149,999",128200,759.984013001781,0
59305,"2018HU1342989",11,01:10:00,1,0,0,0,0,0,41,1,"$200,000 or more",5e+05,414.536734364608,0
59305,"2018HU1344412",12,03:21:00,2,1,0,0,0,0,28,3,"$75,000 to $99,999",90500,1085.68628880574,0
59305,"2018HU1345383",7,02:20:00,2,0,0,0,0,0,32,2,"$100,000 to $149,999",146600,759.984013001781,0
59305,"2018HU1345399",15,NA,2,0,2,1,1,0,25,5,"$50,000 to $74,999",66000,1632.22426219549,3742.16
59305,"2018HU1345766",8,NA,2,1,1,0,0,0,44,4,"$200,000 or more",536260,1340.62556407666,891
59305,"2018HU1346474",10,02:20:00,2,0,0,0,0,0,42,2,"$200,000 or more",224000,759.984013001781,0
59305,"2018HU1346864",15,03:20:10,2,0,0,0,1,0,3,3,"Less than $15,000",12600,939.866530663331,980.08
59305,"2018HU1351559",18,NA,2,0,1,0,0,0,33,3,"$100,000 to $149,999",101000,1047.40983861281,891
59305,"2018HU1357735",8,03:30:00,3,0,0,0,0,0,43,3,"$200,000 or more",209100,1088.1589277071,0
59305,"2018HU1359396",14,03:30:00,3,0,0,0,0,0,33,3,"$100,000 to $149,999",140000,1088.1589277071,0
59305,"2018HU1360659",23,02:20:00,2,0,0,0,0,0,22,2,"$50,000 to $74,999",51000,759.984013001781,0
59305,"2018HU1364196",11,02:20:00,2,0,0,0,0,0,42,2,"$200,000 or more",265900,759.984013001781,0
59305,"2018HU1373221",12,02:20:00,2,0,0,0,0,0,37,2,"$150,000 to $199,999",159100,759.984013001781,0
59305,"2018HU1385434",18,02:20:00,2,0,0,0,0,0,7,2,"$15,000 to $24,999",19710,759.984013001781,0
59305,"2018HU1386286",19,03:30:00,3,0,0,0,0,0,38,3,"$150,000 to $199,999",173600,1088.1589277071,0
59305,"2018HU1393684",10,01:10:00,1,0,0,0,0,0,31,1,"$100,000 to $149,999",110000,414.536734364608,0
59305,"2018HU1396554",12,NA,2,0,1,1,0,0,44,4,"$200,000 or more",623000,1207.27575564437,1871.08
59305,"2018HU1398811",14,02:20:00,2,0,0,0,0,0,27,2,"$75,000 to $99,999",85500,759.984013001781,0
59305,"2019GQ0016168",0,01:10:00,1,0,0,0,0,0,1,1,"Less than $15,000",0,414.536734364608,0
59305,"2019GQ0027269",0,01:10:00,1,0,0,0,0,0,1,1,"Less than $15,000",0,414.536734364608,0
59305,"2019GQ0038248",0,01:10:00,1,0,0,0,0,0,1,1,"Less than $15,000",0,414.536734364608,0
59305,"2019GQ0043373",0,01:10:00,1,0,0,0,0,0,1,1,"Less than $15,000",0,414.536734364608,0
59305,"2019GQ0050504",0,01:10:00,1,0,0,0,0,0,1,1,"Less than $15,000",0,414.536734364608,0
59305,"2019GQ0051256",0,01:10:00,1,0,0,0,0,0,1,1,"Less than $15,000",0,414.536734364608,0
59305,"2019GQ0064937",0,01:10:00,1,0,0,0,0,0,1,1,"Less than $15,000",0,414.536734364608,0
59305,"2019GQ0076416",0,01:10:00,1,0,0,0,0,0,1,1,"Less than $15,000",0,414.536734364608,0
59305,"2019GQ0093659",0,01:01:00,0,1,0,0,0,0,1,1,"Less than $15,000",0,411.710861334491,0
59305,"2019GQ0101214",0,01:10:00,1,0,0,0,0,0,1,1,"Less than $15,000",0,414.536734364608,0
59305,"2019GQ0105286",0,01:10:00,1,0,0,0,0,0,1,1,"Less than $15,000",0,414.536734364608,0
59305,"2019GQ0136307",0,01:10:00,1,0,0,0,0,0,1,1,"Less than $15,000",0,414.536734364608,0
59305,"2019HU0000244",9,02:20:00,2,0,0,0,0,0,27,2,"$75,000 to $99,999",83800,759.984013001781,0
59305,"2019HU0001244",21,02:20:00,2,0,0,0,0,0,32,2,"$100,000 to $149,999",1e+05,759.984013001781,0
59305,"2019HU0002219",17,03:21:00,2,1,0,0,0,0,38,3,"$150,000 to $199,999",155000,1085.68628880574,0
59305,"2019HU0002979",97,01:10:00,1,0,0,0,0,0,41,1,"$200,000 or more",261000,414.536734364608,0
59305,"2019HU0005880",8,02:20:00,2,0,0,0,0,0,37,2,"$150,000 to $199,999",159000,759.984013001781,0
59305,"2019HU0006537",33,03:30:00,3,0,0,0,0,0,43,3,"$200,000 or more",312700,1088.1589277071,0
59305,"2019HU0011213",15,NA,6,0,0,0,0,0,35,5,"$100,000 to $149,999",109000,1969.04948823189,0
59305,"2019HU0011776",13,NA,2,1,1,0,0,0,44,4,"$200,000 or more",255500,1340.62556407666,891
59305,"2019HU0018640",25,03:21:00,2,1,0,0,0,0,43,3,"$200,000 or more",201000,1085.68628880574,0
59305,"2019HU0022812",26,NA,2,0,0,1,0,0,38,3,"$150,000 to $199,999",160000,945.668989951837,980.08
59305,"2019HU0023624",17,NA,2,0,2,0,0,0,44,4,"$200,000 or more",289000,1304.17180198815,1782
59305,"2019HU0026885",12,03:30:00,3,0,0,0,0,0,43,3,"$200,000 or more",527800,1088.1589277071,0
59305,"2019HU0027579",59,02:20:00,2,0,0,0,0,0,27,2,"$75,000 to $99,999",82200,759.984013001781,0
59305,"2019HU0030956",6,02:20:00,2,0,0,0,0,0,22,2,"$50,000 to $74,999",69010,759.984013001781,0
59305,"2019HU0031651",11,NA,2,0,1,2,0,0,35,5,"$100,000 to $149,999",125000,1346.16741507461,2851.16
59305,"2019HU0032540",7,NA,2,0,3,0,0,0,45,5,"$200,000 or more",313000,1530.2699031278,2673
59305,"2019HU0034305",8,NA,2,0,1,2,0,0,45,5,"$200,000 or more",3e+05,1346.16741507461,2851.16
59305,"2019HU0034320",41,02:20:00,2,0,0,0,0,0,22,2,"$50,000 to $74,999",50220,759.984013001781,0
59305,"2019HU0038348",17,02:20:00,2,0,0,0,0,0,32,2,"$100,000 to $149,999",121800,759.984013001781,0
59305,"2019HU0039996",25,02:20:00,2,0,0,0,0,0,32,2,"$100,000 to $149,999",118500,759.984013001781,0
59305,"2019HU0042137",11,02:20:00,2,0,0,0,0,0,37,2,"$150,000 to $199,999",177200,759.984013001781,0
59305,"2019HU0050067",12,NA,2,1,1,0,0,0,34,4,"$100,000 to $149,999",110600,1340.62556407666,891
59305,"2019HU0051756",11,01:10:00,1,0,0,0,0,0,21,1,"$50,000 to $74,999",57000,414.536734364608,0
59305,"2019HU0054354",12,02:20:00,2,0,0,0,0,0,37,2,"$150,000 to $199,999",150000,759.984013001781,0
59305,"2019HU0055179",6,04:22:00,2,2,0,0,0,0,44,4,"$200,000 or more",250000,1377.07932616517,0
59305,"2019HU0055183",15,04:31:00,3,1,0,0,0,0,39,4,"$150,000 to $199,999",176700,1379.43422035693,0
59305,"2019HU0063651",10,02:11:00,1,1,0,0,0,0,12,2,"$25,000 to $34,999",28000,757.393629390841,0
59305,"2019HU0073211",19,02:20:00,2,0,0,0,0,0,42,2,"$200,000 or more",311500,759.984013001781,0
59305,"2019HU0074288",9,04:22:00,2,2,0,0,0,0,44,4,"$200,000 or more",681000,1377.07932616517,0
59305,"2019HU0075968",7,02:20:00,2,0,0,0,0,0,42,2,"$200,000 or more",221800,759.984013001781,0
59305,"2019HU0076300",9,02:20:00,2,0,0,0,0,0,32,2,"$100,000 to $149,999",119400,759.984013001781,0
59305,"2019HU0079829",9,05:50:00,5,0,0,0,0,0,45,5,"$200,000 or more",244420,1640.87457352657,0
59305,"2019HU0081984",12,NA,3,0,2,0,1,0,45,5,"$200,000 or more",232350,1761.14372968835,2762.08
59305,"2019HU0086706",11,01:10:00,1,0,0,0,0,0,21,1,"$50,000 to $74,999",60000,414.536734364608,0
59305,"2019HU0087142",20,02:11:00,1,1,0,0,0,0,32,2,"$100,000 to $149,999",119500,757.393629390841,0
59305,"2019HU0088187",8,NA,2,0,0,1,1,0,44,4,"$200,000 or more",714000,1104.85355759724,1960.16
59305,"2019HU0094700",21,03:30:00,3,0,0,0,0,0,43,3,"$200,000 or more",343100,1088.1589277071,0
59305,"2019HU0095953",20,02:20:00,2,0,0,0,0,0,42,2,"$200,000 or more",460000,759.984013001781,0
59305,"2019HU0100799",10,02:20:00,2,0,0,0,0,0,37,2,"$150,000 to $199,999",175000,759.984013001781,0
59305,"2019HU0100937",9,03:21:00,2,1,0,0,0,0,43,3,"$200,000 or more",298130,1085.68628880574,0
59305,"2019HU0101696",9,NA,2,0,1,1,0,0,44,4,"$200,000 or more",227000,1207.27575564437,1871.08
59305,"2019HU0106301",19,03:21:00,2,1,0,0,0,0,38,3,"$150,000 to $199,999",159000,1085.68628880574,0
59305,"2019HU0109869",22,01:10:00,1,0,0,0,0,0,31,1,"$100,000 to $149,999",104000,414.536734364608,0
59305,"2019HU0110575",17,01:10:00,1,0,0,0,0,0,31,1,"$100,000 to $149,999",119700,414.536734364608,0
59305,"2019HU0114351",21,03:21:00,2,1,0,0,0,0,43,3,"$200,000 or more",261000,1085.68628880574,0
59305,"2019HU0114747",11,NA,2,0,2,0,0,0,44,4,"$200,000 or more",225000,1304.17180198815,1782
59305,"2019HU0115544",9,04:22:00,2,2,0,0,0,0,44,4,"$200,000 or more",396700,1377.07932616517,0
59305,"2019HU0121867",11,03:21:00,2,1,0,0,0,0,43,3,"$200,000 or more",318000,1085.68628880574,0
59305,"2019HU0122864",14,01:10:00,1,0,0,0,0,0,41,1,"$200,000 or more",521500,414.536734364608,0
59305,"2019HU0122910",19,01:10:00,1,0,0,0,0,0,1,1,"Less than $15,000",20,414.536734364608,0
59305,"2019HU0124863",10,03:30:00,3,0,0,0,0,0,28,3,"$75,000 to $99,999",90700,1088.1589277071,0
59305,"2019HU0126353",8,03:30:00,3,0,0,0,0,0,43,3,"$200,000 or more",360600,1088.1589277071,0
59305,"2019HU0127069",16,04:22:00,2,2,0,0,0,0,44,4,"$200,000 or more",641000,1377.07932616517,0
59305,"2019HU0128145",35,02:20:00,2,0,0,0,0,0,32,2,"$100,000 to $149,999",120000,759.984013001781,0
59305,"2019HU0133422",6,01:10:00,1,0,0,0,0,0,36,1,"$150,000 to $199,999",189000,414.536734364608,0
59305,"2019HU0134151",10,02:20:00,2,0,0,0,0,0,37,2,"$150,000 to $199,999",180000,759.984013001781,0
59305,"2019HU0142900",18,02:20:00,2,0,0,0,0,0,42,2,"$200,000 or more",208100,759.984013001781,0
59305,"2019HU0144310",7,02:20:00,2,0,0,0,0,0,32,2,"$100,000 to $149,999",120600,759.984013001781,0
59305,"2019HU0144892",9,NA,2,1,1,0,0,0,39,4,"$150,000 to $199,999",160800,1340.62556407666,891
59305,"2019HU0146220",18,05:23:00,2,3,0,0,0,0,10,5,"$15,000 to $24,999",24800,1634.16312508005,0
59305,"2019HU0155024",23,NA,2,0,0,1,1,0,44,4,"$200,000 or more",280000,1104.85355759724,1960.16
59305,"2019HU0157073",7,02:20:00,2,0,0,0,0,0,27,2,"$75,000 to $99,999",75000,759.984013001781,0
59305,"2019HU0160719",22,01:10:00,1,0,0,0,0,0,1,1,"Less than $15,000",3900,414.536734364608,0
